time,input_base_ax,input_base_ax_g,input_base_vx,base_vx,base_ax,base_ax_g,base_xdisp,top_vx,top_ax,top_ax_g,top_xdisp,stress_point_vx,stress_point_ax,stress_point_ax_g,stress_point_xdisp,stress_point_strain,stress_point_shear_stress
12.27,-0.174028548029,-0.0177459731946,-0.00321045574341,-0.0032444713645,-0.179791538947,-0.018333634722,0.0012011307665,0,0,0,0,0,0,0,0,0,0
12.28,-0.156816251581,-0.0159908074196,-0.00486820605575,-0.00489850644883,-0.165403508434,-0.0168664639233,0.00116041587743,0,0,0,0,0,0,0,0,0,0
12.29,-0.134346259178,-0.0136995058636,-0.00632705072765,-0.00635262597835,-0.145411952952,-0.0148278925986,0.00110416021529,0,0,0,0,0,0,0,0,0,0
12.3,-0.107490751794,-0.0109610062349,-0.00753867449301,-0.00755869662545,-0.12060706471,-0.0122984979284,0.00103460360228,0,0,0,0,0,0,0,0,0,0
12.31,-0.0772629839312,-0.00787863173777,-0.00846421169362,-0.00847806103903,-0.0919364413587,-0.0093749079817,0.000954419813954,0,0,0,0,0,0,0,0,0,0
12.32,-0.0447794182699,-0.00456622988176,-0.00907547004827,-0.00908275386968,-0.0604692830651,-0.00616615083287,0.00086661573941,0,0,0,0,0,0,0,0,0,0
12.33,-0.0112188059063,-0.00114399982729,-0.00935575958636,-0.0093563224221,-0.027356855242,-0.00278962288264,0.000774420357952,0,0,0,0,0,0,0,0,0,0
12.34,0.0222202988288,0.0022658398973,-0.0093003036098,-0.00929422909872,0.00620933233775,0.000633175685657,0.000681167600348,0,0,0,0,0,0,0,0,0,0
12.35,0.0543620677158,0.00554338818208,-0.00891622363192,-0.00890382788716,0.0390401211568,0.00398098445002,0.000590177315419,0,0,0,0,0,0,0,0,0,0
12.36,0.084094472741,0.00857524972758,-0.00822210537935,-0.00820392227408,0.0699905613073,0.00713705101205,0.000504638564613,0,0,0,0,0,0,0,0,0,0
12.37,0.110407479893,0.0112584297281,-0.00724716759683,-0.00722392660512,0.0979995668963,0.00999317472289,0.000427499320217,0,0,0,0,0,0,0,0,0,0
12.38,0.132427061065,0.0135038021205,-0.0060300690576,-0.00600266654563,0.12212600595,0.0124533868293,0.000361366354463,0,0,0,0,0,0,0,0,0,0
12.39,0.149443889911,0.0152390357472,-0.00461740138619,-0.00458686646638,0.141580007925,0.0144371429515,0.000308418689403,0,0,0,0,0,0,0,0,0,0
12.4,0.160935792318,0.0164108836675,-0.00306192563902,-0.00302938187396,0.155748459243,0.0158819229036,0.000270337447702,0,0,0,0,0,0,0,0,0,0
12.41,0.16658325663,0.0169867647596,-0.00142061872505,-0.00138724309455,0.164213877941,0.0167451553733,0.000248254322859,0,0,0,0,0,0,0,0,0,0
12.42,0.166277564026,0.0169555927891,0.000247398568583,0.000280417949415,0.166766104397,0.0170054100429,0.000242720197133,0,0,0,0,0,0,0,0,0,0
12.43,0.160121366392,0.0163278353355,0.00188297711594,0.00191448301846,0.163406506905,0.0166628264397,0.000253694701973,0,0,0,0,0,0,0,0,0,0
12.44,0.148421807824,0.0151348123798,0.00342902334516,0.0034579297123,0.154344669384,0.0157387761758,0.000280556765627,0,0,0,0,0,0,0,0,0,0
12.45,0.131676547225,0.0134272710074,0.00483247854966,0.0048578076517,0.139987793941,0.01427478231,0.000322135452446,0,0,0,0,0,0,0,0,0,0
12.46,0.110553284161,0.0112732976256,0.00604612549309,0.00606704069341,0.120923304171,0.012330745379,0.000376759694172,0,0,0,0,0,0,0,0,0,0
12.47,0.0858636097735,0.00875565149909,0.00703016132187,0.00704599436587,0.0978953672468,0.0099825493157,0.000442324869468,0,0,0,0,0,0,0,0,0,0
12.48,0.0585321918922,0.00596862250536,0.00775348497579,0.00776375692625,0.0717762560383,0.00731914119891,0.000516373625929,0,0,0,0,0,0,0,0,0,0
12.49,0.0295624523194,0.00301453119255,0.00819465814849,0.0081990933279,0.0435336401642,0.00443919586853,0.000596187877199,0,0,0,0,0,0,0,0,0,0
12.5,7.2633375009e-12,7.40654300999e-13,0.00834251098636,0.00834104354307,0.0141950215173,0.00144748935847,0.000678888561554,0,0,0,0,0,0,0,0,0,0
12.51,-0.0291048566155,-0.00296786941672,0.00819637667854,0.00818914965958,-0.0151893883489,-0.00154888655646,0.000761539527567,0,0,0,0,0,0,0,0,0,0
12.52,-0.0567341829133,-0.00578527661467,0.00776595241322,0.0077533094923,-0.0435840167275,-0.00444433284837,0.000841251823326,0,0,0,0,0,0,0,0,0,0
12.53,-0.0819377769213,-0.0083553279582,0.00707079738079,0.00705326764665,-0.0700041845655,-0.00713844019777,0.000915284709021,0,0,0,0,0,0,0,0,0,0
12.54,-0.103865594382,-0.0105913430562,0.00613949112877,0.00611776757727,-0.0935500069383,-0.00953944587992,0.00098113988514,0,0,0,0,0,0,0,0,0,0
12.55,-0.121796142771,-0.0124197501462,0.00500848718151,0.00498339976676,-0.113436781051,-0.0115673324786,0.00103664572186,0,0,0,0,0,0,0,0,0,0
12.56,-0.135159906193,-0.0137824747689,0.00372070703495,0.00369319131333,-0.129020845344,-0.0131564647809,0.00108002867726,0,0,0,0,0,0,0,0,0,0
12.57,-0.143557052694,-0.0146387454119,0.00232392808696,0.00229499062692,-0.139820068642,-0.0142576790894,0.00110996958696,0,0,0,0,0,0,0,0,0,0
12.58,-0.146768888644,-0.0149662615311,0.000869025494588,0.000839707321288,-0.145528330563,-0.0148397598123,0.0011256430767,0,0,0,0,0,0,0,0,0,0
12.59,-0.144762753497,-0.0147616926776,-0.000591867832571,-0.000620528439492,-0.146023576078,-0.0148902608004,0.00112673897111,0,0,0,0,0,0,0,0,0,0
12.6,-0.137690284182,-0.014040501515,-0.00200721700509,-0.00203422103983,-0.141369260034,-0.0144156526473,0.00111346522372,0,0,0,0,0,0,0,0,0,0
12.61,-0.125879213159,-0.0128361074535,-0.00332789106408,-0.00335231337253,-0.131809233271,-0.0134408012186,0.00108653255165,0,0,0,0,0,0,0,0,0,0
12.62,-0.109819089484,-0.0111984306041,-0.0045088561764,-0.00452987689553,-0.1177563523,-0.0120078061621,0.00104712160031,0,0,0,0,0,0,0,0,0,0
12.63,-0.0901415203934,-0.00919187698077,-0.00551069820889,-0.00552763000877,-0.0997753113249,-0.0101742502613,0.000996834065792,0,0,0,0,0,0,0,0,0,0
12.64,-0.0675957147172,-0.0068928446225,-0.00630092368754,-0.00631323392137,-0.0785603912602,-0.0080109304666,0.000937629746141,0,0,0,0,0,0,0,0,0,0
12.65,-0.0430202628897,-0.00438684595552,-0.0068549967482,-0.00686232380904,-0.0549089887664,-0.00559915860833,0.000871751957489,0,0,0,0,0,0,0,0,0,0
12.66,-0.0173122064259,-0.00176535375749,-0.00715707964724,-0.00715924304521,-0.0296919236172,-0.0030277335907,0.000801644123218,0,0,0,0,0,0,0,0,0,0
12.67,0.00860547110614,0.000877513840724,-0.00720045535013,-0.00719745925274,-0.00382162075319,-0.000389696864188,0.000729860611729,0,0,0,0,0,0,0,0,0,0
12.68,0.0338167615526,0.00344835000256,-0.00698762225259,-0.00697965246502,0.0217806787721,0.00222101112736,0.00065897505314,0,0,0,0,0,0,0,0,0,0
12.69,0.0574447918226,0.00585773855727,-0.0065300627965,-0.00651747739035,0.046217507467,0.00471287416875,0.000591489403863,0,0,0,0,0,0,0,0,0,0
12.7,0.0786821043039,0.008023341743,-0.00584769920639,-0.00583101322592,0.0686464164431,0.00699998638098,0.000529746950782,0,0,0,0,0,0,0,0,0,0
12.71,0.0968180203137,0.00987269050223,-0.00496806039138,-0.00494792526816,0.088308795776,0.00900499108014,0.000475852258312,0,0,0,0,0,0,0,0,0,0
12.72,0.1112621678,0.0113455836396,-0.00392519386045,-0.00390237234421,0.104555292395,0.0106616726808,0.00043160077025,0,0,0,0,0,0,0,0,0,0
12.73,0.121563403993,0.0123960173957,-0.00275836495713,-0.00273370251579,0.116866982843,0.0119171157166,0.00039842039595,0,0,0,0,0,0,0,0,0,0
12.74,0.127423537986,0.0129935847599,-0.00151059255456,-0.00148498630608,0.124871620971,0.0127333616445,0.000377326951841,0,0,0,0,0,0,0,0,0,0
12.75,0.128705450724,0.0131243034802,-0.000227075348884,-0.000201441658054,0.128354464803,0.0130885128768,0.00036889481202,0,0,0,0,0,0,0,0,0,0
12.76,0.125435413639,0.012790852497,0.00104643409982,0.00107119219738,0.127263385543,0.0129772537557,0.000373243564717,0,0,0,0,0,0,0,0,0,0
12.77,0.117799614673,0.0120122176964,0.0022652494799,0.00228827387595,0.121708167858,0.0124107792016,0.000390040895083,0,0,0,0,0,0,0,0,0,0
12.78,0.106135104444,0.0108227686768,0.00338730800634,0.00340781504264,0.111954116669,0.0114161427877,0.000418521339676,0,0,0,0,0,0,0,0,0,0
12.79,0.0909155686584,0.00927080793731,0.00437461098073,0.00439191788817,0.0984102845531,0.0100350562683,0.00045752000433,0,0,0,0,0,0,0,0,0,0
12.8,0.0727325087986,0.00741665184325,0.00519449870204,0.00520804607314,0.0816128184967,0.00832219142079,0.000505519824137,0,0,0,0,0,0,0,0,0,0
12.81,0.0522725659244,0.0053303182967,0.00582071739831,0.00583008696309,0.0622040889961,0.00634305180628,0.000560710489318,0,0,0,0,0,0,0,0,0,0
12.82,0.0302918468023,0.00308890873054,0.00623424383805,0.00623917099058,0.0409084027482,0.00417149615294,0.000621056779086,0,0,0,0,0,0,0,0,0,0
12.83,0.00758820383955,0.000773781448257,0.00642384235521,0.00642422307135,0.0185052080773,0.0018870060701,0.000684373749395,0,0,0,0,0,0,0,0,0,0
12.84,-0.0150275224781,-0.00153238083118,0.00638633884478,0.00638223083525,-0.00419922361,-0.000428201639704,0.000748406018928,0,0,0,0,0,0,0,0,0,0
12.85,-0.0367602691402,-0.00374850424357,0.00612660650006,0.00611822464818,-0.0264006187069,-0.00269211389281,0.000810908296345,0,0,0,0,0,0,0,0,0,0
12.86,-0.0568585104703,-0.00579795449723,0.00565726830127,0.00564497463559,-0.0473250012588,-0.00482580710628,0.000869724292764,0,0,0,0,0,0,0,0,0,0
12.87,-0.074640049893,-0.00761116690133,0.00499813116724,0.00498241980778,-0.0662554827816,-0.00675617899911,0.000922861264981,0,0,0,0,0,0,0,0,0,0
12.88,-0.0895149656249,-0.00912798617519,0.00417537590342,0.00415685359054,-0.0825566217237,-0.00841843256604,0.000968557631972,0,0,0,0,0,0,0,0,0,0
12.89,-0.101004946338,-0.0102996381372,0.00322053530656,0.00319989826761,-0.0956955322939,-0.00975822857896,0.00100534139126,0,0,0,0,0,0,0,0,0,0
12.9,-0.108758392019,-0.0110902695639,0.00216929974392,0.00214730776994,-0.105259049767,-0.010733435961,0.00103207742145,0,0,0,0,0,0,0,0,0,0
12.91,-0.112560814264,-0.0114780087251,0.00106019498847,0.00103764367796,-0.110966409198,-0.0113154246555,0.00104800217869,0,0,0,0,0,0,0,0,0,0
12.92,-0.112340243187,-0.0114555167347,-6.68191091471e-05,-8.91269327429e-05,-0.112677061071,-0.0114898626005,0.00105274476242,0,0,0,0,0,0,0,0,0,0
12.93,-0.108167528673,-0.0110300182706,-0.00117177850247,-0.00119306117986,-0.110393424712,-0.0112569964984,0.00104633382185,0,0,0,0,0,0,0,0,0,0
12.94,-0.100251605396,-0.01022281874,-0.00221612256305,-0.00223564679741,-0.104258561756,-0.0106314145764,0.00102919028197,0,0,0,0,0,0,0,0,0,0
12.95,-0.0889299673782,-0.00906833295551,-0.00316403018524,-0.00318113611044,-0.0945489313035,-0.00964130781699,0.00100210636743,0,0,0,0,0,0,0,0,0,0
12.96,-0.0746547628688,-0.00761266720733,-0.00398363843298,-0.00399776170185,-0.0816625591413,-0.00832726355497,0.000966211878366,0,0,0,0,0,0,0,0,0,0
12.97,-0.0579750681731,-0.00591181169646,-0.00464810263873,-0.00465879280006,-0.0661031098209,-0.00674064128127,0.000922929105857,0,0,0,0,0,0,0,0,0,0
12.98,-0.0395160249683,-0.00402951313326,-0.0051364630959,-0.00514339767095,-0.0484604870884,-0.00494159443728,0.000873918153502,0,0,0,0,0,0,0,0,0,0
12.99,-0.0199556254229,-0.00203490747838,-0.00543429084761,-0.00543728467776,-0.0293887006813,-0.00299681345631,0.000821014741758,0,0,0,0,0,0,0,0,0,0
13,-7.22964743627e-12,-7.37218870488e-13,-0.00553409328975,-0.00553310290031,-0.00958182225542,-0.000977073950373,0.000766162803868,0,0,0,0,0,0,0,0,0,0
13.01,0.0196418977752,0.0020029161615,-0.00543546907184,-0.00543059197651,0.01025109238,0.00104532051006,0.000711344329484,0,0,0,0,0,0,0,0,0,0
13.02,0.0382833083052,0.00390381101653,-0.0051450107776,-0.00513647982761,0.0294112148906,0.00299910926674,0.000658508970464,0,0,0,0,0,0,0,0,0,0
13.03,0.0552835076607,0.00563734890719,-0.0046759627777,-0.00466413583257,0.0472343995033,0.00481656829838,0.000609505892163,0,0,0,0,0,0,0,0,0,0
13.04,0.0700696527607,0.00714511609578,-0.00404765015709,-0.00403299551462,0.0631140317959,0.00643584014887,0.000566020235427,0,0,0,0,0,0,0,0,0,0
13.05,0.082155891557,0.00837756946124,-0.00328470243536,-0.00326778060061,0.076521491401,0.00780302054229,0.000529516354851,0,0,0,0,0,0,0,0,0,0
13.06,0.0911591079715,0.00929564203591,-0.00241610265558,-0.00239754514885,0.0870235451759,0.00887393199266,0.000501189726104,0,0,0,0,0,0,0,0,0,0
13.07,0.0968107997829,0.009871954213,-0.0014740980888,-0.00145458408577,0.094296106308,0.0096155268423,0.000481929079931,0,0,0,0,0,0,0,0,0,0
13.08,0.0989647318307,0.0100915941561,-0.000493013107053,-0.000473244768111,0.0981339317665,0.0100068761266,0.000472289935661,0,0,0,0,0,0,0,0,0,0
13.09,0.097600161399,0.00995244669678,0.000491992414,0.000511315035506,0.0984559803619,0.010039715944,0.000472480286998,0,0,0,0,0,0,0,0,0,0
13.1,0.0928205918754,0.00946506624335,0.00144617456522,0.00146437814515,0.0953063109645,0.00971853904896,0.000482358752901,0,0,0,0,0,0,0,0,0,0
13.11,0.0848481690398,0.00865210536114,0.00233642250389,0.00235288373994,0.0888505594798,0.00906023560337,0.000501445062327,0,0,0,0,0,0,0,0,0,0
13.12,0.0740139860825,0.00754732615954,0.00313239884839,0.00314656562363,0.0793681883689,0.00809330284745,0.000528942309145,0,0,0,0,0,0,0,0,0,0
13.13,0.0607447034237,0.00619423589337,0.00380756440257,0.00381897410775,0.0672408484121,0.00685665833003,0.000563770007801,0,0,0,0,0,0,0,0,0,0
13.14,0.0455460128627,0.00464440077526,0.00434005293412,0.0043483473483,0.0529373240548,0.00539810476104,0.000604606615082,0,0,0,0,0,0,0,0,0,0
13.15,0.0289835784299,0.00295550248351,0.00471336755525,0.00471830381459,0.0369956466291,0.00377250606773,0.000649939870896,0,0,0,0,0,0,0,0,0,0
13.16,0.0116621652581,0.00118920989922,0.00491687698758,0.00491833431785,0.0200030503264,0.00203974347268,0.000698123061558,0,0,0,0,0,0,0,0,0,0
13.17,-0.00579627958838,-0.000591056027123,0.00494609738717,0.00494407942948,0.00257451116289,0.00026252707733,0.000747435130295,0,0,0,0,0,0,0,0,0,0
13.18,-0.0227748055142,-0.00232238384303,0.00480275318629,0.00479738590381,-0.0146693525673,-0.00149585766468,0.000796142456961,0,0,0,0,0,0,0,0,0,0
13.19,-0.0386831105284,-0.00394457949742,0.00449461829818,0.0044861436073,-0.0311242296506,-0.00317378815912,0.000842560104516,0,0,0,0,0,0,0,0,0,0
13.2,-0.0529779125705,-0.00540224363779,0.00403514674775,0.00402391216567,-0.0462231441639,-0.00471344895187,0.000885110383381,0,0,0,0,0,0,0,0,0,0
13.21,-0.0651813425343,-0.00664664717659,0.00344290906723,0.00342935380351,-0.0594558362162,-0.00606280801458,0.000922376713227,0,0,0,0,0,0,0,0,0,0
13.22,-0.0748967422245,-0.00763734223456,0.00274085738085,0.00272549541925,-0.0703858384257,-0.00717735806068,0.000953150959341,0,0,0,0,0,0,0,0,0,0
13.23,-0.0818213516739,-0.00834345588697,0.00195544777613,0.00193884859013,-0.0786646829119,-0.0080215652554,0.000976472679387,0,0,0,0,0,0,0,0,0,0
13.24,-0.0857554880079,-0.00874462614735,0.0011156531349,0.00109842075385,-0.0840427836279,-0.00856997890492,0.000991659026107,0,0,0,0,0,0,0,0,0,0
13.25,-0.0866079479598,-0.00883155287074,0.000251902932493,0.000234654121785,-0.0863766632072,-0.00880796838953,0.000998324400486,0,0,0,0,0,0,0,0,0,0
13.26,-0.084397503444,-0.00860615025967,-0.000605011491567,-0.000621669153556,-0.0856323275343,-0.00873206727418,0.000996389325327,0,0,0,0,0,0,0,0,0,0
13.27,-0.0792504993266,-0.00808130190499,-0.00142502708038,-0.00144051645464,-0.0818847301082,-0.00834991868867,0.000986078397286,0,0,0,0,0,0,0,0,0,0
13.28,-0.0713946997343,-0.00728023328398,-0.0021798562937,-0.00219365052423,-0.0753134069595,-0.00767983021312,0.000967907562391,0,0,0,0,0,0,0,0,0,0
13.29,-0.0611496591088,-0.00623552988113,-0.00284395521766,-0.00285559548967,-0.066194496544,-0.00674996013358,0.000942661332322,0,0,0,0,0,0,0,0,0,0
13.3,-0.0489140122981,-0.00498784113822,-0.00339537969972,-0.00340449031983,-0.0548894830163,-0.00559716957537,0.000911360903275,0,0,0,0,0,0,0,0,0,0
13.31,-0.0351501802888,-0.00358432087296,-0.00381650112394,-0.00382280143366,-0.0418311113835,-0.00426558624847,0.000875224444507,0,0,0,0,0,0,0,0,0,0
13.32,-0.0203670713753,-0.00207686328923,-0.00409455883656,-0.0040978715895,-0.0275070155838,-0.00280493497614,0.000835621079392,0,0,0,0,0,0,0,0,0,0
13.33,-0.00510141900714,-0.000520199967077,-0.00422203235118,-0.00422228831496,-0.0124416725461,-0.00126869752119,0.000794020279869,0,0,0,0,0,0,0,0,0,0
13.34,0.0101015645769,0.00103007291755,-0.00419682307981,-0.00419406176053,0.00282265544299,0.000287830751887,0.000751938529492,0,0,0,0,0,0,0,0,0,0
13.35,0.0247075264789,0.00251946653331,-0.0040222422094,-0.00401660873454,0.0177453025996,0.0018095172765,0.000710885177017,0,0,0,0,0,0,0,0,0,0
13.36,0.038211621863,0.00389650103379,-0.0037068082265,-0.00369854655715,0.0318062177391,0.00324333159021,0.000672309400558,0,0,0,0,0,0,0,0,0,0
13.37,0.0501558271956,0.00511447101667,-0.00326386424394,-0.00325330701359,0.0445239543556,0.00454017981223,0.000637550132705,0,0,0,0,0,0,0,0,0,0
13.38,0.0601443292438,0.00613301476486,-0.00271103147009,-0.00269858686166,0.0554720151934,0.00565657132592,0.000607790663329,0,0,0,0,0,0,0,0,0,0
13.39,0.0678564782202,0.00691943509967,-0.00206952067534,-0.00205565684563,0.0642930016033,0.00655606161159,0.000584019444792,0,0,0,0,0,0,0,0,0,0
13.4,0.0730568874156,0.00744972925674,-0.00136332816587,-0.00134855580508,0.0707101040551,0.00721042395263,0.000566998381539,0,0,0,0,0,0,0,0,0,0
13.41,0.0756023688404,0.00770929612461,-0.000618346422388,-0.000603200092826,0.0745355712254,0.00760051304221,0.000557239602049,0,0,0,0,0,0,0,0,0,0
13.42,0.0754455108121,0.00769330105715,0.000138577910786,0.000153558980196,0.0756759073024,0.00771679496081,0.000554991396486,0,0,0,0,0,0,0,0,0,0
13.43,0.072634824832,0.0074066908508,0.000880604666171,0.000894895644284,0.0741336664089,0.00755953015647,0.000560233669608,0,0,0,0,0,0,0,0,0,0
13.44,0.0673115111306,0.006863863922,0.0015818452871,0.00159495399457,0.0700058350287,0.00713860849818,0.000572682917803,0,0,0,0,0,0,0,0,0,0
13.45,0.0597030106163,0.0060880127889,0.00221825940864,0.00222974313145,0.063478913688,0.00647304774699,0.000591806403433,0,0,0,0,0,0,0,0,0,0
13.46,0.0501136215221,0.00511016723572,0.00276847207511,0.0027779523682,0.0548209236758,0.00559017846826,0.000616844880931,0,0,0,0,0,0,0,0,0,0
13.47,0.0389125580453,0.00396797663273,0.00321448406991,0.00322165906158,0.0443706693373,0.0045245490904,0.00064684293808,0,0,0,0,0,0,0,0,0,0
13.48,0.0265199123941,0.0027042784635,0.00354225203754,0.00354690584074,0.0325246779165,0.00331659413933,0.000680685762591,0,0,0,0,0,0,0,0,0,0
13.49,0.0133910481866,0.00136550689446,0.00374212003569,0.00374412898107,0.0197223140328,0.00201111633767,0.0007171409367,0,0,0,0,0,0,0,0,0,0
13.5,6.41250941236e-12,6.53893981365e-13,0.00380908968242,0.00380842520389,0.00642962228194,0.000655639008422,0.000754903707625,0,0,0,0,0,0,0,0,0,0
13.51,-0.0131775202176,-0.00134373310127,0.00374292195356,0.00373965007832,-0.006877512557,-0.000701311105933,0.000792644084036,0,0,0,0,0,0,0,0,0,0
13.52,-0.0256809050605,-0.00261872352541,0.00354806972767,0.00354234724263,-0.0197302835683,-0.00201192900413,0.00082905407064,0,0,0,0,0,0,0,0,0,0
13.53,-0.0370806338329,-0.00378117235069,0.00323344615254,0.00322551363528,-0.0316833607358,-0.0032308036624,0.00086289337503,0,0,0,0,0,0,0,0,0,0
13.54,-0.0469929048973,-0.00479194270188,0.00281203961057,0.00280221162019,-0.0423302015087,-0.0043164792777,0.000893032001307,0,0,0,0,0,0,0,0,0,0
13.55,-0.0550924241073,-0.00561786380745,0.00230039129262,0.00228904411149,-0.0513167508698,-0.00523285228593,0.000918488279966,0,0,0,0,0,0,0,0,0,0
13.56,-0.0611229282566,-0.0062328040928,0.00171795597486,0.00170551337199,-0.0583530739501,-0.0059503575584,0.000938461067383,0,0,0,0,0,0,0,0,0,0
13.57,-0.0649051089468,-0.00661847918982,0.00108637037913,0.00107328792835,-0.0632225443642,-0.00644690535139,0.000952355073885,0,0,0,0,0,0,0,0,0,0
13.58,-0.0663416992158,-0.00676497062868,0.000428656364211,0.000415404892538,-0.0657883035817,-0.00670853997866,0.000959798537989,0,0,0,0,0,0,0,0,0,0
13.59,-0.0654195890298,-0.006670941558,-0.000231611944012,-0.000244563180853,-0.0659968073393,-0.00672980144487,0.000960652746548,0,0,0,0,0,0,0,0,0,0
13.6,-0.0622089425638,-0.00634354673245,-0.000871147169672,-0.000883346987582,-0.063878380673,-0.00651378204311,0.000955013195705,0,0,0,0,0,0,0,0,0,0
13.61,-0.0568593962637,-0.00579804482302,-0.00146776419892,-0.00147879508558,-0.0595448098002,-0.0060718807952,0.00094320248534,0,0,0,0,0,0,0,0,0,0
13.62,-0.0495935182774,-0.00505713146461,-0.00200114383616,-0.00201063611587,-0.0531841030288,-0.00542326921311,0.000925755329332,0,0,0,0,0,0,0,0,0,0
13.63,-0.0406978034449,-0.00415002100054,-0.0024535185337,-0.00246116262092,-0.0450526505055,-0.00459409181581,0.000903396335648,0,0,0,0,0,0,0,0,0,0
13.64,-0.0305115604867,-0.00311131329115,-0.00281025728632,-0.00281581362682,-0.0354651005901,-0.00361643380666,0.00087701145441,0,0,0,0,0,0,0,0,0,0
13.65,-0.0194141165886,-0.0019796889446,-0.00306033070045,-0.00306363708691,-0.0247823460089,-0.00252709600209,0.000847614200841,0,0,0,0,0,0,0,0,0,0
13.66,-0.00781081706758,-0.000796481680041,-0.00319664177311,-0.00319761781946,-0.0133980732548,-0.00136622325206,0.000816307926309,0,0,0,0,0,0,0,0,0,0
13.67,0.00388166739006,0.000395819917103,-0.00321621287773,-0.00321486154014,-0.00172437206775,-0.000175837015469,0.000784245529512,0,0,0,0,0,0,0,0,0,0
13.68,0.0152501972297,0.00155508733662,-0.00312022467189,-0.00311663081007,0.00982307300623,0.00100167468057,0.000752588067761,0,0,0,0,0,0,0,0,0,0
13.69,0.0258996582739,0.00264103014524,-0.00291390792708,-0.00290823400402,0.0208396806059,0.00212505601871,0.00072246374369,0,0,0,0,0,0,0,0,0,0
13.7,0.0354665889038,0.00361658557242,-0.00260629444593,-0.00259877356325,0.030946044077,0.00315561828728,0.000694928705854,0,0,0,0,0,0,0,0,0,0
13.71,0.0436314740006,0.00444917214345,-0.00220983809773,-0.00220076465483,0.0398008908416,0.00405856136822,0.000670931014764,0,0,0,0,0,0,0,0,0,0
