time,base_acceleration_mps2,base_acceleration_g,integrated_base_velocity,integrated_base_displacement
2.399999999999999911e-01,-1.503024432583720087e-02,-1.532658382407570564e-03,-3.837178375429275349e-04,-2.446937879401551323e-06
2.449999999999999956e-01,-1.645229848521201702e-02,-1.677667550612290445e-03,-4.624241945705506599e-04,-4.562292959685248707e-06
2.500000000000000000e-01,-1.781826286515315189e-02,-1.816957153069922309e-03,-5.481005979464636515e-04,-7.088604940977786790e-06
2.550000000000000044e-01,-1.909614594009058364e-02,-1.947264962050300951e-03,-6.403866199595731031e-04,-1.005982298574288142e-05
2.600000000000000089e-01,-2.025163012280671929e-02,-2.065091557545820512e-03,-7.387560601168163908e-04,-1.350767968593385909e-05
2.650000000000000133e-01,-2.124843931657363280e-02,-2.166737807158778360e-03,-8.425062337152673273e-04,-1.746083542051407014e-05
2.700000000000000178e-01,-2.204877489530461879e-02,-2.248349323704284478e-03,-9.507492692449629954e-04,-2.194397417791465001e-05
2.750000000000000222e-01,-2.261381776499725785e-02,-2.305967661229600067e-03,-1.062405750895717774e-03,-2.697686172826635722e-05
2.800000000000000266e-01,-2.290429284980319974e-02,-2.335587876573876065e-03,-1.176201027432719056e-03,-3.257337867408745621e-05
2.850000000000000311e-01,-2.288109102490516397e-02,-2.333221948871955741e-03,-1.290664487119490104e-03,-3.874054246046798209e-05
2.899999999999999800e-01,-2.250594220770141263e-02,-2.294967415753739783e-03,-1.404132070201005375e-03,-4.547753385376915276e-05
2.949999999999999845e-01,-2.174213204096478794e-02,-2.217080454687868699e-03,-1.514752255822671059e-03,-5.277474466882835035e-05
2.999999999999999889e-01,-2.055525337936878888e-02,-2.096052513281170329e-03,-1.620495719373505217e-03,-6.061286460681879971e-05
3.049999999999999933e-01,-1.891398264676363156e-02,-1.928689475688806412e-03,-1.719168809438836355e-03,-6.896202592884966530e-05
3.099999999999999978e-01,-1.679087008817932783e-02,-1.712192245892259646e-03,-1.808430941276193901e-03,-7.778102530563724419e-05
3.150000000000000022e-01,-1.416313201933515863e-02,-1.444237534666288581e-03,-1.885815946544980087e-03,-8.701664252519019326e-05
3.200000000000000067e-01,-1.101343239795388174e-02,-1.123057557672995678e-03,-1.948757357588202718e-03,-9.660307578552315786e-05
3.250000000000000111e-01,-7.330640424474790633e-03,-7.475172892348346020e-04,-1.994617539644274323e-03,-1.064615130286043629e-04
3.300000000000000155e-01,-3.110550442091791247e-03,-3.171878717086662122e-04,-2.020720516810690752e-03,-1.164998581697417816e-04
3.350000000000000200e-01,1.643449837444612739e-03,1.675852444458212395e-04,-2.024388268322308611e-03,-1.266126301325742800e-04
3.400000000000000244e-01,6.919776792414995478e-03,7.056208585413974903e-04,-2.002980201747659502e-03,-1.366810513077492155e-04
3.450000000000000289e-01,1.269812786393464434e-02,1.294848685732094508e-03,-1.953935440106785177e-03,-1.465733404123853402e-04
3.500000000000000333e-01,1.894905146847476393e-02,1.932265500295693829e-03,-1.874817491775761583e-03,-1.561452227420917016e-04
3.549999999999999822e-01,2.563362264334371685e-02,2.613902060677572754e-03,-1.763360806496216439e-03,-1.652406684877715502e-04
3.599999999999999867e-01,3.270323635754292246e-02,3.334802033063576608e-03,-1.617518658993999641e-03,-1.736928671514970958e-04
3.649999999999999911e-01,4.009952933381158435e-02,4.089014019447169759e-03,-1.435511744765613322e-03,-1.813254431608961391e-04
3.699999999999999956e-01,4.775443992159957018e-02,4.869597662973550872e-03,-1.215876821627085227e-03,-1.879539145768778887e-04
3.750000000000000000e-01,5.559041404495770194e-02,5.668644648779930413e-03,-9.575146867106918043e-04,-1.933873933477223378e-04
3.800000000000000044e-01,6.352076353722568847e-02,6.477315243964625394e-03,-6.597367427552330377e-04,-1.974305219213871431e-04
3.850000000000000089e-01,7.145018128263991297e-02,7.285890827412003223e-03,-3.223093807055687479e-04,-1.998856372300391497e-04
3.900000000000000133e-01,7.927541553356895476e-02,8.083842651014257197e-03,5.450461133495377490e-05,-2.005551491534656946e-04
3.950000000000000178e-01,8.688610358411354151e-02,8.859916850720026341e-03,4.699084091291604016e-04,-1.992441166023053989e-04
4.000000000000000222e-01,9.416576268223546264e-02,9.602235491450747049e-03,9.225380747950333218e-04,-1.957630003924949041e-04
4.050000000000000266e-01,1.009929336819507112e-01,1.029841318716898449e-02,1.410434815705499147e-03,-1.899305681662435648e-04
4.100000000000000311e-01,1.072424705052467536e-01,1.093568858940073898e-02,1.931023326173493190e-03,-1.815769228115460883e-04
4.150000000000000355e-01,1.127869660329633428e-01,1.150106978764036184e-02,2.481096917519019004e-03,-1.705466222023148068e-04
4.199999999999999845e-01,1.174983026091078325e-01,1.198149241678940664e-02,3.056810089124191183e-03,-1.567018546857069222e-04
4.249999999999999889e-01,1.212493129592174951e-01,1.236398902369489038e-02,3.653679128045005109e-03,-1.399256316427839207e-04
4.299999999999999933e-01,1.239155350262812344e-01,1.263586801061333288e-02,4.266591248008752557e-03,-1.201249557026495097e-04
4.349999999999999978e-01,1.253770420533644459e-01,1.278490025170312544e-02,4.889822690707867035e-03,-9.723392085585793850e-05
4.400000000000000022e-01,1.255203272260101421e-01,1.279951127306574142e-02,5.517066113906303818e-03,-7.121669884432248914e-05
4.450000000000000067e-01,1.242402203644191322e-01,1.266897670095487594e-02,6.141467482882377593e-03,-4.207036485235076013e-05
4.500000000000000111e-01,1.214418125586116809e-01,1.238361851994429150e-02,6.755672565189955493e-03,-9.827514732169897874e-06
4.550000000000000155e-01,1.170423633006232728e-01,1.193499954628984144e-02,7.351883004838043190e-03,2.544137419290013136e-05
4.600000000000000200e-01,1.109731636152700707e-01,1.131611341439432185e-02,7.921921822127777485e-03,6.362588626031471747e-05
4.650000000000000244e-01,1.031813279512257403e-01,1.052156729884575793e-02,8.457308051044018157e-03,1.045739609432442375e-04
4.700000000000000289e-01,9.363148718986478991e-02,9.547754553274032802e-03,8.949340088896744205e-03,1.480905812930961775e-04
4.750000000000000333e-01,8.230735507960482145e-02,8.393014442200428041e-03,9.389187194570419032e-03,1.939368995017641106e-04
4.799999999999999822e-01,6.921314072321513300e-02,7.057776174658536746e-03,9.767988434077464963e-03,2.418298385733833316e-04
4.849999999999999867e-01,5.437478044528231552e-02,5.544684519716958949e-03,1.007695823699870930e-02,2.914422052510738334e-04
4.899999999999999911e-01,3.784096345243734977e-02,3.858704394715560711e-03,1.030749759674300797e-02,3.424033448354281916e-04
4.949999999999999956e-01,1.968392717089613789e-02,2.007201967123955696e-03,1.045130982330134267e-02,3.943003633855390964e-04
5.000000000000000000e-01,7.955847835795881756e-17,8.112707026146423029e-18,1.050051964122858394e-02,4.466799370468639411e-04
5.050000000000000044e-01,-2.109012855277940524e-02,-2.150594601905789129e-03,1.044779431984663512e-02,4.990507219495520213e-04
5.100000000000000089e-01,-4.344142780527020242e-02,-4.429792824794420367e-03,1.028646542895151131e-02,5.508863713215474004e-04
5.150000000000000133e-01,-6.688485042994005147e-02,-6.820356638601363271e-03,1.001064973336348619e-02,6.016291592273349939e-04
5.200000000000000178e-01,-9.122797287155831603e-02,-9.302664301423861984e-03,9.615367675109740345e-03,6.506942027485181166e-04
5.250000000000000222e-01,-1.162559594279980041e-01,-1.185480866840338092e-02,9.096657844360849648e-03,6.974742665471945916e-04
5.300000000000000266e-01,-1.417328540037609830e-01,-1.445272891392687491e-02,8.451685810781451105e-03,7.413451256850503912e-04
5.350000000000000311e-01,-1.674031995721506905e-01,-1.707037567081018392e-02,7.678845676841671367e-03,7.816714544041082581e-04
5.400000000000000355e-01,-1.929939812432266699e-01,-1.967990916808764340e-02,6.777852724803226994e-03,8.178132004082205343e-04
5.450000000000000400e-01,-2.182168845776820965e-01,-2.225192951493956683e-02,5.749825560250954211e-03,8.491323961208560069e-04
5.500000000000000444e-01,-2.427708564615490283e-01,-2.475573783723790042e-02,4.597356207652875289e-03,8.750003505406156500e-04
5.550000000000000488e-01,-2.663449515157252367e-01,-2.715962653054052739e-02,3.324566687709688394e-03,8.948051577790220885e-04
5.600000000000000533e-01,-2.886214427122699711e-01,-2.943119645467820109e-02,1.937150702139699143e-03,9.079594512536455194e-04
5.650000000000000577e-01,-3.092791706620565684e-01,-3.153769846604666943e-02,4.423991687038813809e-04,9.139083259307544506e-04
5.700000000000000622e-01,-3.279971019821998346e-01,-3.344639627010241589e-02,-1.150791512906761084e-03,9.121373450702472633e-04
5.750000000000000666e-01,-3.444580633031864014e-01,-3.512494718412367128e-02,-2.831929426120228036e-03,9.021805427226797704e-04
5.799999999999999600e-01,-3.583526138904798430e-01,-3.654179703471418378e-02,-4.588956119104356524e-03,8.836283288596186994e-04
5.849999999999999645e-01,-3.693830165878204119e-01,-3.766658508132954969e-02,-6.408295195300109034e-03,8.561352005736074747e-04
5.899999999999999689e-01,-3.772672638914709720e-01,-3.847055456159555187e-02,-8.274920896498338951e-03,8.194271603441113201e-04
5.949999999999999734e-01,-3.817431134853851438e-01,-3.892696420137204544e-02,-1.017244683994048167e-02,7.733087410030142685e-04
5.999999999999999778e-01,-3.825720855521484998e-01,-3.901149582703048596e-02,-1.208323483753431793e-02,7.176695368093272305e-04
6.049999999999999822e-01,-3.795433726647440831e-01,-3.870265306345634093e-02,-1.398852348307655022e-02,6.524901410077999821e-04
6.099999999999999867e-01,-3.724776120959529813e-01,-3.798214600255469392e-02,-1.586857594497829288e-02,5.778473924376628093e-04
6.149999999999999911e-01,-3.612304699862391999e-01,-3.683525668666050301e-02,-1.770284615018377639e-02,4.939188371997575277e-04
6.199999999999999956e-01,-3.456959870119262757e-01,-3.525118027174685420e-02,-1.947016229267919257e-02,4.009863160925999969e-04
6.250000000000000000e-01,-3.258096360114482448e-01,-3.322333681853112397e-02,-2.114892635023762901e-02,2.994385944853078388e-04
6.300000000000000044e-01,-3.015510434696417885e-01,-3.074964880664057473e-02,-2.271732804894035368e-02,1.897729584873627737e-04
6.350000000000000089e-01,-2.729463288322431791e-01,-2.783277967830433478e-02,-2.415357147969506707e-02,7.259570966577412205e-05
6.400000000000000133e-01,-2.400700183213290706e-01,-2.448032899321675449e-02,-2.543611234757899714e-02,-5.137849990241114147e-05
6.450000000000000178e-01,-2.030464932360214469e-01,-2.070498011410843234e-02,-2.654390362647237461e-02,-1.813285398375396836e-04
6.500000000000000222e-01,-1.620509366320918854e-01,-1.652459674120029809e-02,-2.745664720114265878e-02,-3.163299169065774243e-04
6.550000000000000266e-01,-1.173097467523381149e-01,-1.196226507036940445e-02,-2.815504890960373457e-02,-4.553591571834435226e-04
6.600000000000000311e-01,-6.910039059199329925e-02,-7.046278860976307179e-03,-2.862107425296456231e-02,-5.972994650898643277e-04
6.650000000000000355e-01,-1.775067648796883543e-02,-1.810065260610793387e-03,-2.883820192066446908e-02,-7.409476555239370450e-04
6.700000000000000400e-01,3.636256943182441387e-02,3.707950159516696948e-03,-2.879167218830483085e-02,-8.850223407963603815e-04
6.750000000000000444e-01,9.281543176858426947e-02,9.464540058897205274e-03,-2.846872718530380972e-02,-1.028173339230382130e-03
6.800000000000000488e-01,1.511394415128506641e-01,1.541193389310831739e-02,-2.785884000210022207e-02,-1.168992257198892383e-03
6.850000000000000533e-01,2.108247141001962088e-01,2.149813790644065220e-02,-2.695392961306760510e-02,-1.306024181236812047e-03
6.900000000000000577e-01,2.713236780189590691e-01,2.766731534407356960e-02,-2.574855863276971635e-02,-1.437780401851405498e-03
6.950000000000000622e-01,3.320553749217962647e-01,3.386022494142202494e-02,-2.424011100041782718e-02,-1.562752075934374391e-03
7.000000000000000666e-01,3.924103049629003581e-01,4.001471501102826789e-02,-2.242894680070608299e-02,-1.679424720437184193e-03
7.049999999999999600e-01,4.517557839113379159e-01,4.606626971609448229e-02,-2.031853157852053088e-02,-1.786293416385248542e-03
7.099999999999999645e-01,5.094417715633936528e-01,5.194860340313905978e-02,-1.791553768983369932e-02,-1.881878589556134187e-03
7.149999999999999689e-01,5.648071241791350339e-01,5.759429817309020400e-02,-1.522991545047737427e-02,-1.964742222406912122e-03
7.199999999999999734e-01,6.171862171867387170e-01,6.293547920918343697e-02,-1.227493209706268656e-02,-2.033504341275762205e-03
7.249999999999999778e-01,6.659158783169132345e-01,6.790452175991937289e-02,-9.067176858303552939e-03,-2.086859613664178003e-03
7.299999999999999822e-01,7.103425657316357889e-01,7.243478310448887847e-02,-5.626530748182177050e-03,-2.123593882680392328e-03
7.349999999999999867e-01,7.498297206755408784e-01,7.646135231455603032e-02,-1.976100032164231947e-03,-2.142600459631258548e-03
7.399999999999999911e-01,7.837652197795546005e-01,7.992181017774210861e-02,1.857887318973510272e-03,-2.142895991414235559e-03
7.449999999999999956e-01,8.115688484544231196e-01,8.275699127168024971e-02,5.846222489558457885e-03,-2.123635716892905735e-03
7.500000000000000000e-01,8.326997138901419682e-01,8.491173987958600122e-02,9.956893895419875046e-03,-2.084127925930459764e-03
7.550000000000000044e-01,8.466635140822771355e-01,8.633565122465644559e-02,1.415530196535092627e-02,-2.023847436278532891e-03
7.600000000000000089e-01,8.530195780862015464e-01,8.698378937620916684e-02,1.840450969577212686e-02,-1.942447907125725154e-03
7.650000000000000133e-01,8.513875923951731428e-01,8.681737314936019412e-02,2.266552762197556609e-02,-1.839772813831355757e-03
7.700000000000000178e-01,8.414539289782079212e-01,8.580442138530568197e-02,2.689763142540902222e-02,-1.715864916212894286e-03
7.750000000000000222e-01,8.229774921193938608e-01,8.392034916300611380e-02,3.105870997815303111e-02,-1.570974062703989075e-03
7.800000000000000266e-01,7.957950037815113564e-01,8.114850675628389187e-02,3.510564121790529790e-02,-1.405563184713843044e-03
7.850000000000000311e-01,7.598256507727993991e-01,7.748065351295288505e-02,3.899469285429107979e-02,-1.220312349533352004e-03
7.900000000000000355e-01,7.150750215145050825e-01,7.291735929338817590e-02,4.268194453500934182e-02,-1.016120756060100725e-03
7.950000000000000400e-01,6.616382656652751715e-01,6.746832666254788669e-02,4.612372775295879579e-02,-7.941065753401801638e-04
8.000000000000000444e-01,5.997024162221669119e-01,6.115262767837813251e-02,4.927707945767740433e-02,-5.556045573135894988e-04
8.050000000000000488e-01,5.295478209416005777e-01,5.399884985612830174e-02,5.210020505058682305e-02,-3.021613460429286961e-04
8.100000000000000533e-01,4.515486379504622949e-01,4.604514670661870313e-02,5.455294619781698301e-02,-3.552846792191898797e-05
8.150000000000000577e-01,3.661723591810024936e-01,3.733918914012455958e-02,5.659724869064564762e-02,2.423470192992378423e-04
8.200000000000000622e-01,2.739783346863106095e-01,2.793801498843240250e-02,5.819762542531393273e-02,5.293342045891370924e-04
8.250000000000000666e-01,1.756152808895036777e-01,1.790777491696998389e-02,5.932160946425346637e-02,8.231322918130557810e-04
8.300000000000000711e-01,7.181776629476233076e-02,7.323374067062894850e-03,5.994019208221413458e-02,1.121286795679224966e-03
8.349999999999999645e-01,-3.659832096103279170e-02,-3.731990125173509278e-03,6.002824069554845571e-02,1.421207877623625101e-03
8.399999999999999689e-01,-1.487413082203775661e-01,-1.516739235318662060e-02,5.956489162259492876e-02,1.720190708418983978e-03
8.449999999999999734e-01,-2.636502493171660744e-01,-2.688484337843872335e-02,5.853391272875106688e-02,2.015437719297349245e-03
8.499999999999999778e-01,-3.803023734258626498e-01,-3.878004960163385778e-02,5.692403117189349243e-02,2.304082579048960955e-03
8.549999999999999822e-01,-4.976214224777750772e-01,-5.074326324257265319e-02,5.472922168213439909e-02,2.583215711184030754e-03
8.599999999999999867e-01,-6.144868168845915024e-01,-6.266021698384173499e-02,5.194895108372848264e-02,2.849911143098688392e-03
8.649999999999999911e-01,-7.297435786628423404e-01,-7.441313584790344715e-02,4.858837509485989387e-02,3.101254458545159645e-03
8.699999999999999956e-01,-8.422129308751041821e-01,-8.588181803930029778e-02,4.465848382101502562e-02,3.334371605834847169e-03
8.750000000000000000e-01,-9.507034827178868497e-01,-9.694477550620109185e-02,4.017619278703254276e-02,3.546458297354966333e-03
8.800000000000000044e-01,-1.054022900712237032e+00,-1.074804240706293268e-01,3.516437682845723056e-02,3.734809721393690836e-03
8.850000000000000089e-01,-1.150989958405759239e+00,-1.173683121561144016e-01,2.965184468066223503e-02,3.896850275166489734e-03
8.900000000000000133e-01,-1.240446849883052982e+00,-1.264903764163147482e-01,2.367325265994019851e-02,4.030163018517995965e-03
8.950000000000000178e-01,-1.321271646306521941e+00,-1.347322119486799308e-01,1.726895641946625537e-02,4.132518541216512534e-03
9.000000000000000222e-01,-1.392390769763193425e+00,-1.419843442728346006e-01,1.048480037929196140e-02,4.201902933213408006e-03
9.050000000000000266e-01,-1.452791354957972958e+00,-1.481434898724817428e-01,3.371845067489039581e-03,4.236544546830360580e-03
9.100000000000000311e-01,-1.501533366840576589e+00,-1.531137918494671069e-01,-4.013966737007340461e-03,4.234939242656565045e-03
9.150000000000000355e-01,-1.537761341140704952e+00,-1.568080171251859667e-01,-1.161220350696055142e-02,4.195873817046644888e-03
9.200000000000000400e-01,-1.560715615059718786e+00,-1.591487016524214537e-01,-1.935839589746161590e-02,4.118447318535589305e-03
9.250000000000000444e-01,-1.569742917058504883e+00,-1.600692302731824834e-01,-2.718454222775718021e-02,4.002089973222541959e-03
9.300000000000000488e-01,-1.564306187807511517e+00,-1.595148381769015411e-01,-3.501966498992222648e-02,3.846579455178343078e-03
9.350000000000000533e-01,-1.543993508927976155e+00,-1.574435213786538890e-01,-4.279041423176094955e-02,3.652054257124134982e-03
9.400000000000000577e-01,-1.508526022139598410e+00,-1.538268442474849673e-01,-5.042171305942989151e-02,3.419023938896157636e-03
9.450000000000000622e-01,-1.457764728810211352e+00,-1.486506328675145372e-01,-5.783743993680442314e-02,3.148376056405571659e-03
9.500000000000000666e-01,-1.391716068632470327e+00,-1.419155439046433098e-01,-6.496114193041113705e-02,2.841379601737532411e-03
9.550000000000000711e-01,-1.310536186170996098e+00,-1.336374996732825338e-01,-7.171677256741980366e-02,2.499684815492954695e-03
9.599999999999999645e-01,-1.214533805254999654e+00,-1.238479812428300991e-01,-7.802944754598466204e-02,2.125319265209451268e-03
9.649999999999999689e-01,-1.104171643546272730e+00,-1.125941726834620155e-01,-8.382621116798784355e-02,1.720680118424519579e-03
9.699999999999999734e-01,-9.800663129860326395e-01,-9.993895091453582069e-02,-8.903680605931861558e-02,1.288522575356252937e-03
9.749999999999999778e-01,-8.429866660990547045e-01,-8.596071707454173982e-02,-9.359443850703133561e-02,8.319444639403776945e-04
9.799999999999999822e-01,-6.938505631800528928e-01,-7.075306686585662586e-02,-9.743653158022910765e-02,3.543670387222261809e-04
9.849999999999999867e-01,-5.337200510647249763e-01,-5.442429892621078458e-02,-1.005054581158410509e-01,-1.404879355179496320e-04
9.899999999999999911e-01,-3.637949603455222225e-01,-3.709676192639915077e-02,-1.027492456443666741e-01,-6.486246949184693283e-04
9.949999999999999956e-01,-1.854049443707757594e-01,-1.890604277411509285e-02,-1.041222454061574154e-01,-1.165803422544779960e-03
1.000000000000000000e+00,-1.468839968089100248e-15,-1.497799929730438355e-16,-1.045857577670843558e-01,-1.687573430477885047e-03
1.005000000000000115e+00,1.908604732936686477e-01,1.946235190341948085e-02,-1.041086065838501828e-01,-2.209309341355233589e-03
1.010000000000000009e+00,3.855200029556342112e-01,3.931209974411590397e-02,-1.026676553932269614e-01,-2.726249996297915729e-03
1.015000000000000124e+00,5.822386724375810951e-01,5.937182141073466674e-02,-1.002482587047438672e-01,-3.233539781542854423e-03
1.020000000000000018e+00,7.792079452446503129e-01,7.945709750471877109e-02,-9.684464216053835506e-02,-3.726272033706049328e-03
1.024999999999999911e+00,9.745665645468127858e-01,9.937813264945856429e-02,-9.246020588605978474e-02,-4.199534153822534130e-03
1.030000000000000027e+00,1.166417395047443462e+00,1.189414728829359252e-01,-8.710774598707402006e-02,-4.648454033505378807e-03
1.034999999999999920e+00,1.352845060944380506e+00,1.379518042292098290e-01,-8.080958984709459003e-02,-5.068247373090791451e-03
1.040000000000000036e+00,1.531934222170539428e+00,1.562138163563030757e-01,-7.359764163930712644e-02,-5.454265451806804450e-03
1.044999999999999929e+00,1.701788320810777355e+00,1.735341141787233588e-01,-6.551333528185400434e-02,-5.802042894109699783e-03
1.050000000000000044e+00,1.860548620796373731e+00,1.897231593659785831e-01,-5.660749292783592151e-02,-6.107344964633931554e-03
1.054999999999999938e+00,2.006413356800557324e+00,2.045972229864997105e-01,-4.694008798384380343e-02,-6.366213916913125194e-03
1.060000000000000053e+00,2.137656802809155820e+00,2.179803299607058487e-01,-3.657991258481928243e-02,-6.575013918334787766e-03
1.064999999999999947e+00,2.252648067211227900e+00,2.297061756268682919e-01,-2.560415040976855849e-02,-6.730474075821253968e-03
1.070000000000000062e+00,2.349869419524148739e+00,2.396199945469807691e-01,-1.409785669292985301e-02,-6.829729093578002647e-03
1.074999999999999956e+00,2.427933954092189150e+00,2.475803617027414472e-01,-2.153348258889261832e-03,-6.870357105957549705e-03
1.080000000000000071e+00,2.485602398318084827e+00,2.534609064581773707e-01,1.013049262213670636e-02,-6.850414245049430383e-03
1.084999999999999964e+00,2.521798877221193003e+00,2.571519200971986718e-01,2.264899581098463524e-02,-6.768465523966629184e-03
1.090000000000000080e+00,2.535625452363100329e+00,2.585618383814147214e-01,3.529255663494566125e-02,-6.623611642851800173e-03
1.094999999999999973e+00,2.526375261419114171e+00,2.576185814135422691e-01,4.794755841940093188e-02,-6.415511355215937871e-03
1.100000000000000089e+00,2.493544094858861637e+00,2.542707341302954394e-01,6.049735681009615895e-02,-6.144399067142188552e-03
1.104999999999999982e+00,2.436840258266735670e+00,2.484885519791912578e-01,7.282331769290989465e-02,-5.811097380884680877e-03
1.110000000000000098e+00,2.356192582698012572e+00,2.402647777475501456e-01,8.480589979532204836e-02,-5.417024337164092103e-03
1.114999999999999991e+00,2.251756461023875389e+00,2.296152570983848173e-01,9.632577240462651680e-02,-4.964195156664230439e-03
1.120000000000000107e+00,2.123917805343389809e+00,2.165793421141154196e-01,1.072649580705449385e-01,-4.455218330476289935e-03
1.125000000000000000e+00,1.973294839089355213e+00,2.012200740405087618e-01,1.175079896816265818e-01,-3.893285961095873261e-03
1.130000000000000115e+00,1.800737657266756164e+00,1.836241384434803281e-01,1.269430709225170817e-01,-3.282158309585499895e-03
1.135000000000000009e+00,1.607325509161108501e+00,1.639015881224585858e-01,1.354632288385865524e-01,-2.626142560182754930e-03
1.140000000000000124e+00,1.394361779646529076e+00,1.421853313462323187e-01,1.429674470606058234e-01,-1.930065870434758031e-03
1.145000000000000018e+00,1.163366667707705471e+00,1.186303852699653327e-01,1.493617681789912721e-01,-1.199242832335780913e-03
1.150000000000000133e+00,9.160675837482421535e-01,9.341289673315986142e-02,1.545603538076312511e-01,-4.394375273692071020e-04
1.155000000000000027e+00,6.543873104689299502e-01,6.672893500521891175e-02,1.584864910431741103e-01,3.431795847577895960e-04
1.159999999999999920e+00,3.804299953298132531e-01,3.879306341409281128e-02,1.610735343076709070e-01,1.142079648134885226e-03
1.165000000000000036e+00,9.646506562653466010e-02,9.836699140535724514e-03,1.622657719600618109e-01,1.950427913804235643e-03
1.169999999999999929e+00,-1.950908202249115042e-01,-1.989372723865045697e-02,1.620192075735658876e-01,2.761140362638287490e-03
1.175000000000000044e+00,-4.916936497267401229e-01,-5.013879864446474377e-02,1.603022463986867319e-01,3.566943997568937548e-03
1.179999999999999938e+00,-7.906936052417247174e-01,-8.062830887629565679e-02,1.570962782612656261e-01,4.360440309218801755e-03
1.185000000000000053e+00,-1.089358108623636578e+00,-1.110836125102493410e-01,1.523961489766021138e-01,5.134171377313489354e-03
1.189999999999999947e+00,-1.384896166897044756e+00,-1.412201074675903389e-01,1.462105132878005476e-01,5.880688032974480152e-03
1.195000000000000062e+00,-1.674483807513256872e+00,-1.707498286890280492e-01,1.385620633517746225e-01,6.592619474573434453e-03
1.199999999999999956e+00,-1.955290376659344576e+00,-1.993841298159253761e-01,1.294876278913433265e-01,7.262743702681214754e-03
1.205000000000000071e+00,-2.224505461020169328e+00,-2.268364284460207547e-01,1.190381382971442970e-01,7.884058118152448974e-03
1.209999999999999964e+00,-2.479366182453551115e+00,-2.528249894157078570e-01,1.072784591884602401e-01,8.449849611866448729e-03
1.215000000000000080e+00,-2.717184606389654533e+00,-2.770757196789581100e-01,9.428708221635193065e-02,8.953763465378490952e-03
1.219999999999999973e+00,-2.935374998532193302e+00,-2.993249477173339779e-01,8.015568320404761748e-02,9.389870378929481357e-03
1.225000000000000089e+00,-3.131480660731277510e+00,-3.193221600374518965e-01,6.498854405588859462e-02,9.752730947079331011e-03
1.229999999999999982e+00,-3.303200075795729607e+00,-3.368326671998826960e-01,4.890184221457141711e-02,1.003745691275547552e-02
1.235000000000000098e+00,-3.448412092577185284e+00,-3.516401719830100636e-01,3.202281179363873631e-02,1.023976854777600490e-02
1.239999999999999991e+00,-3.565199886918817285e+00,-3.635492127198194368e-01,1.448878184489910473e-02,1.035604753187234668e-02
1.245000000000000107e+00,-3.651873441026225464e+00,-3.723874555557938337e-01,-3.553901474963917090e-03,1.038338473279718475e-02
1.250000000000000000e+00,-3.706990293462986141e+00,-3.780078103596015149e-01,-2.195106081118655336e-02,1.031962232708181007e-02
1.255000000000000115e+00,-3.729374324251342632e+00,-3.802903462702699744e-01,-4.054197235547279954e-02,1.016338974416515842e-02
1.260000000000000009e+00,-3.718132354392003514e+00,-3.791439843771322038e-01,-5.916073905208077410e-02,9.914132965646279064e-03
1.265000000000000124e+00,-3.672668356403632650e+00,-3.745079467915784499e-01,-7.763774082907029528e-02,9.572136765943393966e-03
1.270000000000000018e+00,-3.592695092092134779e+00,-3.663529433692581105e-01,-9.580114945030931972e-02,9.138539540244954018e-03
1.275000000000000133e+00,-3.478243015537412219e+00,-3.546820795620739264e-01,-1.134784947193835936e-01,8.615340429820709384e-03
1.280000000000000027e+00,-3.329666303051578069e+00,-3.395314713027974274e-01,-1.304982680158557062e-01,8.005398522982624596e-03
1.284999999999999920e+00,-3.147645897415039418e+00,-3.209705554307576425e-01,-1.466915485170219025e-01,7.312423981650445146e-03
1.290000000000000036e+00,-2.933189480812219418e+00,-2.991020869320532016e-01,-1.618936369625904037e-01,6.540961017951396964e-03
1.294999999999999929e+00,-2.687628319324232962e+00,-2.740618171673541159e-01,-1.759456814629312416e-01,5.696362721887611273e-03
1.300000000000000044e+00,-2.412610951330955711e+00,-2.460178502680279156e-01,-1.886962796395695030e-01,4.784757819131338005e-03
1.304999999999999938e+00,-2.110093722456314769e+00,-2.151696779691653072e-01,-2.000030413240374283e-01,3.813009516722341147e-03
1.310000000000000053e+00,-1.782328200469379675e+00,-1.817468962866401749e-01,-2.097340961313518826e-01,2.788666673083844277e-03
1.314999999999999947e+00,-1.431845534535774345e+00,-1.460076106046177269e-01,-2.177695304688646027e-01,1.719907606583326006e-03
1.320000000000000062e+00,-1.061437854092850186e+00,-1.082365388886979973e-01,-2.240027389404363189e-01,6.154769330600482792e-04
1.324999999999999956e+00,-6.741368330947640208e-01,-6.874282584723265255e-02,-2.283416756584052687e-01,-5.153841034370315339e-04
1.330000000000000071e+00,-2.731895751275511541e-01,-2.785758389741157040e-02,-2.307099916789611127e-01,-1.663013271780473855e-03
1.334999999999999964e+00,1.379679963710740975e-01,1.406882027716642274e-02,-2.310480456258522941e-01,-2.817408365042482765e-03
1.340000000000000080e+00,5.557400311418939642e-01,5.666971199562480244e-02,-2.293137755570698322e-01,-3.968312917999814934e-03
1.344999999999999973e+00,9.764016909399532151e-01,9.956526346305347164e-02,-2.254834212518652958e-01,-5.105305910022128052e-03
1.350000000000000089e+00,1.396131872828527687e+00,1.423658306178488819e-01,-2.195520873424439690e-01,-6.217894681507927200e-03
1.354999999999999982e+00,1.811047433837462028e+00,1.846754430756132048e-01,-2.115341390757791706e-01,-7.295610247553462220e-03
