time,input_base_ax,input_base_ax_g,input_base_vx,input_base_xdisp,top_vx,top_ax,top_ax_g,top_xdisp,stress_point_vx,stress_point_ax,stress_point_ax_g,stress_point_xdisp,stress_point_strain,stress_point_shear_stress,stress_element_material
0.48,0.0692131407232,0.00705777617466,0.00976798843408,0.000241829838573,-0.00269857031323,-0.000576856269259,-5.88229690321e-05,-0.000170486738857,-0.00173398846195,0.0177456623345,0.00180955395925,-0.000176689228332,5.78617143695e-07,86.7925715543,1
0.49,0.0378409634524,0.00385870439472,0.0103074975967,0.000342403344835,-0.00263791625844,0.0128685454343,0.00131222644168,-0.000197275348315,-0.00143698217261,0.0297006289343,0.00302862128599,-0.000192619310652,-9.85141780634e-07,-147.771267095,1
0.5,7.9558478358e-17,8.11270702615e-18,0.0105005196412,0.000446679937047,-0.00243007724041,0.0287638379542,0.00293309519093,-0.000222727182998,-0.00100897325467,0.0428008917941,0.00436447632924,-0.000204919123692,-2.86073735728e-06,-429.110603591,1
0.51,-0.0434414278053,-0.00442979282479,0.010286465429,0.000550886371322,-0.00205231925466,0.0467325508667,0.00476539397926,-0.000245251299467,-0.000442860134976,0.0566113119693,0.0057727472653,-0.000212238313146,-5.01137235864e-06,-751.705853796,1
0.52,-0.0912279728716,-0.00930266430142,0.00961536767511,0.000650694202749,-0.00148663136447,0.0662097929202,0.00675151992987,-0.000263051930662,0.000262970514675,0.0705830649651,0.00719746957066,-0.000213182588104,-7.37799289146e-06,-1106.69893372,1
0.53,-0.141732854004,-0.0144527289139,0.00845168581078,0.000741345125685,-0.000721607495502,0.0864444975004,0.00881488556239,-0.000274185333178,0.00110361982242,0.0840649307743,0.00857223728534,-0.000206373949684,-9.87899978125e-06,-1481.84996719,1
0.54,-0.192993981243,-0.0196799091681,0.0067778527248,0.000817813200408,0.00024575132057,0.106513012819,0.0108613046065,-0.00027663514143,0.00206683796504,0.096321814262,0.00982209156664,-0.000190520275108,-1.24112334296e-05,-1861.68501444,1
0.55,-0.242770856462,-0.0247557378372,0.00459735620765,0.000875000350541,0.0014084313543,0.125344654219,0.0127815976117,-0.000268404841091,0.00313244198846,0.106560402343,0.010866136993,-0.000164492038776,-1.48523380189e-05,-2227.85070283,1
0.56,-0.288621442712,-0.0294311964547,0.00193715070214,0.000907959451254,0.0027481172817,0.141759190002,0.0144554144384,-0.000247624782778,0.00427205653154,0.113961454308,0.0116208342612,-0.000127403260365,-1.70645413075e-05,-2559.68119612,1
0.57,-0.327997101982,-0.0334463962701,-0.00115079151291,0.00091213734507,0.00423433618176,0.154515527976,0.0157561989034,-0.000212669970251,0.0054492345178,0.117717798625,0.0120038747814,-7.86931504212e-05,-1.88998078031e-05,-2834.97117046,1
0.58,-0.35835261389,-0.0365417970347,-0.0045889561191,0.00088362832886,0.00582413960167,0.162370144712,0.0165571469067,-0.000162283745602,0.0066200014783,0.117076696051,0.0119385005125,-1.82044182726e-05,-2.02062397286e-05,-3030.93595928,1
0.59,-0.377267263891,-0.0384705545616,-0.0082749208965,0.000819427160344,0.0074624106528,0.164143094338,0.0167379374545,-9.57015291498e-05,0.00773384996417,0.111384848587,0.0113580935984,5.37461447878e-05,-2.08355163607e-05,-3125.3274541,1
0.6,-0.382572085552,-0.039011495827,-0.0120832348375,0.000717669536809,0.0090828581196,0.158788790632,0.0161919504247,-1.2768024188e-05,0.0087351900661,0.100134010193,0.0102108273664,0.000136309356798,-2.06510827992e-05,-3097.66241988,1
0.61,-0.372477612096,-0.0379821460026,-0.015868575945,0.000577847392438,0.0106097286461,0.145468216405,0.0148336298741,8.59591699014e-05,0.0095652391697,0.0830049103602,0.00846414528511,0.00022806210578,-1.95367288287e-05,-2930.50932431,1
0.62,-0.345695987012,-0.0352511802717,-0.0194701622927,0.000400986316093,0.0119602324385,0.123618815163,0.0126056110051,0.000199126724934,0.0101643097227,0.0599070553004,0.00610881955616,0.000326986782466,-1.74051418757e-05,-2610.77128136,1
0.63,-0.30155104347,-0.0307496488066,-0.0227173280489,0.000189772958487,0.0130476391615,0.0930180936657,0.00948520582112,0.000324530478938,0.0104744291148,0.0310119392104,0.00316233772087,0.000430475349498,-1.42059792532e-05,-2130.89688798,1
0.64,-0.240070018321,-0.0244803289932,-0.0254361123476,-5.13784999024e-05,0.0137849606706,0.0538369342833,0.00548983947457,0.000459094369073,0.0104422020237,-0.00322270911096,-0.000328624873016,0.000535360930079,-9.93298731235e-06,-1489.94809685,1
0.65,-0.162050936632,-0.0165245967412,-0.0274566472011,-0.000316329916907,0.0140890979583,0.00667879780116,0.000681047840105,0.000598888677254,0.0100218040633,-0.0420397960424,-0.00428686616147,0.000637978790456,-4.62970121981e-06,-694.455182972,1
0.66,-0.069100390592,-0.00704627886098,-0.028621074253,-0.00059729946509,0.0138852933463,-0.0473986052148,-0.00483331262101,0.000739191448368,0.00917797757292,-0.0843826490359,-0.00860463553159,0.000734257383732,1.60670982154e-06,241.006473231,1
0.67,0.0363625694318,0.00370795015952,-0.0287916721883,-0.000885022340796,0.0131116976631,-0.106881989862,-0.0108989297938,0.000874595186654,0.00788888712149,-0.128909045142,-0.0131450643331,0.000819838758824,8.62383090628e-06,1293.57463594,1
0.68,0.151139441513,0.0154119338931,-0.0278588400021,-0.0011689922572,0.0117238379112,-0.169823536845,-0.0173171813866,0.000999158902909,0.00614868483296,-0.174020228853,-0.0177451248748,0.00089022617082,1.62149222356e-05,2432.23833534,1
0.69,0.271323678019,0.0276673153441,-0.0257485586328,-0.00143778040185,0.00969875552827,-0.233885354241,-0.0238496687698,0.0011066033537,0.00396963482869,-0.217905000427,-0.0222201261824,0.000940955220082,2.4122569841e-05,3618.38547615,1
0.7,0.392410304963,0.040014715011,-0.0224289468007,-0.00167942472044,0.00703858022037,-0.296407333474,-0.0302251363589,0.00119054497957,0.00138365251537,-0.258598231332,-0.0263696809137,0.000967783367012,3.20451444726e-05,4806.77167089,1
0.71,0.509441771563,0.0519486034031,-0.0179155376898,-0.00188187858956,0.00377331051112,-0.35449720878,-0.0361486551248,0.00124476172085,-0.00155687159747,-0.294052411284,-0.0299850011251,0.000966891291541,3.96460147941e-05,5946.90221911,1
0.72,0.617186217187,0.0629354792092,-0.0122749320971,-0.00203350434128,-3.74098805748e-05,-0.405140440732,-0.0413128275947,0.00126348168267,-0.00477907246199,-0.322220086452,-0.0328573046302,0.000935088366366,4.65653217008e-05,6984.79825512,1
0.73,0.710342565732,0.0724347831045,-0.00562653074818,-0.00212359388268,-0.00430370097123,-0.445326386882,-0.0454106536771,0.00124168365421,-0.00819051593825,-0.341144347626,-0.034787042224,0.000870013563145,5.24339803998e-05,7865.09705996,1
0.74,0.78376521978,0.0799218101777,0.00185788731897,-0.00214289599141,-0.00890618097525,-0.472186154552,-0.048149587734,0.00117539687542,-0.0116810550129,-0.349053907463,-0.0355935928643,0.000770322477677,5.68894426386e-05,8533.41639579,1
0.75,0.83269971389,0.0849117398796,0.00995689389542,-0.00208412792593,-0.0136981156283,-0.483136609472,-0.0492662233762,0.00106198629419,-0.0151256430434,-0.344458803048,-0.0351250226171,0.000635850899706,5.95926300185e-05,8938.89450278,1
0.76,0.853019578086,0.0869837893762,0.0184045096958,-0.00194244790713,-0.0185090125725,-0.476024292855,-0.0485409689196,0.000900408959305,-0.018388067103,-0.326242405965,-0.0332674670723,0.000467745508404,6.0245347331e-05,9036.80209964,1
0.77,0.841453928978,0.0858044213853,0.0268976314254,-0.00171586491621,-0.0231496258898,-0.449262525446,-0.045812028108,0.000691427220408,-0.021325519544,-0.293745244101,-0.0299536787895,0.000268552872462,5.86074084333e-05,8791.11126499,1
0.78,0.795795003782,0.0811485067563,0.0351056412179,-0.00140556318471,-0.0274182674403,-0.401954788123,-0.0409879814333,0.000437765103061,-0.0237938811226,-0.246836157857,-0.0251702832116,4.2258981859e-05,5.45126615849e-05,8176.89923773,1
0.79,0.715075021515,0.0729173592934,0.042681944535,-0.00101612075606,-0.031108252918,-0.333997591499,-0.0340582759147,0.000144195611886,-0.0256535465305,-0.185966540796,-0.0189633096721,-0.0002057269755,4.78830905134e-05,7182.46357701,1
0.8,0.599702416222,0.0611526276784,0.0492770794577,-0.000555604557314,-0.0340162446738,-0.246156495218,-0.0251009769103,-0.000182451224637,-0.0267755850747,-0.112203854419,-0.011441608951,-0.000468648988675,3.87401944884e-05,5811.02917326,1
0.81,0.45154863795,0.0460451467066,0.0545529461978,-3.55284679219e-05,-0.0359511936381,-0.140109710755,-0.0142872143653,-0.000533367063612,-0.0270479975985,-0.0272412523815,-0.00277783467152,-0.00073854290634,2.7212916462e-05,4081.9374693,1
0.82,0.273978334686,0.0279380149884,0.0581976254253,0.000529334204589,-0.0367435322866,-0.0184548035108,-0.00188186623473,-0.000897934964613,-0.0263818074478,0.0666190150786,0.00679324897683,-0.00100643706785,1.35414922791e-05,2031.22384187,1
0.83,0.0718177662948,0.00732337406706,0.0599401920822,0.00112128679568,-0.0362542324705,0.115324630037,0.0117598395004,-0.00126399068085,-0.0247167099831,0.166509746466,0.0169792688091,-0.00126261182471,-1.92326635259e-06,-288.489952889,1
0.84,-0.14874130822,-0.0151673923532,0.0595648916226,0.00172019070842,-0.0343833186399,0.256933841945,0.0261999604294,-0.00161817209765,-0.0220260031235,0.269070685954,0.0274375740904,-0.00149691211924,-1.87255712094e-05,-2808.83568141,1
0.85,-0.380302373426,-0.0387800496016,0.0569240311719,0.00230408257905,-0.0310774205634,0.40138313503,0.0409296890406,-0.0019463492489,-0.0183205315262,0.370547159738,0.0377852946458,-0.00169910455348,-3.63152583958e-05,-5447.28875936,1
0.86,-0.614486816885,-0.0626602169838,0.0519489510837,0.0028499111431,-0.026335961464,0.543143283931,0.0553852012595,-0.00223412322812,-0.0136513996344,0.466913189178,0.0476118949058,-0.00185926781231,-5.40632947037e-05,-8109.49420556,1
0.87,-0.842212930875,-0.0858818180393,0.044658483821,0.00333437160583,-0.0202156082098,0.676336176781,0.0689670964887,-0.00246737841055,-0.00811124378453,0.554015584986,0.0564938674253,-0.0019682030253,-7.12818687142e-05,-10692.2803071,1
0.88,-1.05402290071,-0.107480424071,0.0351643768285,0.00373480972139,-0.012832659621,0.794954844052,0.0810628343065,-0.00263286890595,-0.00183390011014,0.627734367439,0.0640110911921,-0.00201784878193,-8.7248521018e-05,-13087.2781527,1
0.89,-1.24044684988,-0.126490376416,0.0236732526599,0.00403016301852,-0.0043631160656,0.893105351483,0.0910714006805,-0.00271881725083,0.0050076381709,0.684153828105,0.0697642750689,-0.00200168416436,-0.000101233553131,-15185.0329697,1
0.9,-1.39239076976,-0.141984344273,0.0104848003793,0.00420190293321,0.0049597435828,0.965261574193,0.0984292876969,-0.00271550119071,0.0122050151985,0.71973770276,0.0733928204596,-0.00191510242442,-0.000112529760138,-16879.4640207,1
0.91,-1.50153336684,-0.153113791849,-0.00401396673701,0.00423493924266,0.014850355565,1.00652271779,0.102636753406,-0.00261580314416,0.019520028311,0.731501311247,0.0745923746893,-0.00175573788093,-0.000120483367686,-18072.5051529,1
0.92,-1.56071561506,-0.159148701652,-0.0193583958975,0.00411844731854,0.0249784077444,1.01286267868,0.103283249497,-0.00241569669308,0.0266917601011,0.717173179015,0.0731313118154,-0.00152372929677,-0.000124524928749,-18678.7393124,1
0.93,-1.56430618781,-0.159514838177,-0.0350196649899,0.00384657945518,0.0349787801227,0.981359995643,0.100070869833,-0.00211464528479,0.0334451462812,0.675338618011,0.0688653738036,-0.00122190443164,-0.000124198857373,-18629.8286059,1
0.94,-1.50852602214,-0.153826844247,-0.0504217130594,0.0034190239389,0.0444636382752,0.910397278017,0.0928346864645,-0.00171589029384,0.0395007265885,0.605558030725,0.0617497341829,-0.000855872643386,-0.000119190251561,-17878.5377342,1
0.95,-1.39171606863,-0.141915543905,-0.0649611419304,0.00284137960174,0.0530363202549,0.799819622742,0.0815589036768,-0.00122660866013,0.0445852597561,0.50845331676,0.0518478090642,-0.000434015282457,-0.000109347689675,-16402.1534512,1
0.96,-1.21453380525,-0.123847981243,-0.078029447546,0.00212531926521,0.0603065579489,0.651042653444,0.0663878749057,-0.000657924431757,0.048442826739,0.385756698294,0.0393362359515,3.26328871163e-05,-9.47007759702e-05,-14205.1163955,1
0.97,-0.980066312986,-0.0999389509145,-0.0890368060593,0.00128852257536,0.0659064879434,0.46710240735,0.0476311897895,-2.4763582476e-05,0.0508460019056,0.240317516658,0.0245055667999,0.000530614010479,-7.54713605251e-05,-11320.7040788,1
0.98,-0.69385056318,-0.0707530668659,-0.0974365315802,0.000354367038722,0.0695068391899,0.252641316388,0.0257622446389,0.000654452714187,0.0516066424091,0.0760640503543,0.0077563745371,0.00104438761193,-5.20775634217e-05,-7811.63451326,1
0.99,-0.363794960346,-0.0370967619264,-0.102749245644,-0.000648624694918,0.0708326391063,0.0138269122191,0.00140995265653,0.00135827479247,0.0505858335585,-0.10208088506,-0.0104093533531,0.00155677503953,-2.51299868036e-05,-3769.49802055,1
1,-1.46883996809e-15,-1.49779992973e-16,-0.104585757767,-0.00168757343048,0.0696777594361,-0.24179745307,-0.0246564783153,0.00206284291232,0.0477025342143,-0.288329934428,-0.0294014708823,0.00204949710574,4.58020707706e-06,687.031061559,1
1.01,0.385520002956,0.0393120997441,-0.102667655393,-0.0027262499963,0.0659176304797,-0.505527739032,-0.0515494831601,0.0027426423433,0.0429404918335,-0.476204238078,-0.0485593182257,0.00250378969984,3.61013490282e-05,5415.20235423,1
1.02,0.779207945245,0.0794570975047,-0.0968446421605,-0.00372627203371,0.05951948844,-0.767775165994,-0.0782912784685,0.00337137351619,0.0363530417747,-0.658745005876,-0.067173296271,0.00290107805794,6.83491020565e-05,10252.3653085,1
1.03,1.16641739505,0.118941472883,-0.0871077459871,-0.00464845403351,0.0505495855956,-1.01839509913,-0.10384739938,0.0039229095989,0.0280654690234,-0.828757275133,-0.0845097230076,0.00322368683125,0.000100141394817,15021.2092225,1
1.04,1.53193422217,0.156213816356,-0.0735976416393,-0.00545426545181,0.0391768856252,-1.24705832197,-0.127164558944,0.00437230860099,0.0182746909584,-0.979077806497,-0.0998381513052,0.00345556027253,0.000130239421986,19535.9132979,1
1.05,1.8605486208,0.189723159366,-0.0566074929278,-0.00610734496463,0.0256728841863,-1.44365179712,-0.147211514342,0.00469684291482,0.0072461146896,-1.10285762688,-0.112460180274,0.00358296491971,0.000157393374046,23609.0061068,1
1.06,2.13765680281,0.217980329961,-0.0365799125848,-0.00657501391833,0.0104073341332,-1.59869407809,-0.163021427102,0.0048770062972,-0.0046923713364,-1.1938486026,-0.121738677591,0.00359514622479,0.000180391288933,27058.69334,1
1.07,2.34986941952,0.239619994547,-0.0140978566929,-0.00682972909358,-0.00616018922079,-1.70374912834,-0.173734060901,0.00489745687284,-0.0171591981637,-1.24668268273,-0.127126254402,0.00348491074775,0.000198109201608,29716.3802412,1
1.08,2.48560239832,0.253460906458,0.0101304926221,-0.00685041424505,-0.0234927803581,-1.75182150774,-0.178636079369,0.00474785494042,-0.0297305195869,-1.25713214232,-0.128191802738,0.00324910686301,0.000209560616536,31434.0924805,1
1.09,2.53562545236,0.258561838381,0.0352925566349,-0.00662361164285,-0.0409924792886,-1.73771576588,-0.177197694001,0.00442355626083,-0.0419539127055,-1.22233931186,-0.124643921406,0.0028889794163,0.000213943252072,32091.4878107,1
1.1,2.49354409486,0.25427073413,0.0604973568101,-0.00614439906714,-0.0580198875308,-1.65834347257,-0.169103972566,0.003926125115,-0.053363961899,-1.14100491935,-0.116350121534,0.00241037738303,0.000210681011409,31602.1517114,1
1.11,2.3561925827,0.240264777748,0.0848058997953,-0.00541702433716,-0.0739165215109,-1.51296262854,-0.154279252195,0.00326363667645,-0.0634992148091,-1.01352529102,-0.103350817151,0.0018237982269,0.000199459225913,29918.883887,1
1.12,2.12391780534,0.216579342114,0.107264958071,-0.00445521833048,-0.088029157673,-1.30333620981,-0.13290330641,0.00245074501704,-0.0719199171335,-0.842070232436,-0.0858672668481,0.00114425820346,0.000180251393301,27037.7089951,1
1.13,1.80073765727,0.183624138443,0.126943070923,-0.00328215830959,-0.0997353041676,-1.03379925695,-0.105418186328,0.00150850115309,-0.0782258711248,-0.630595399129,-0.0643028352321,0.000390984119405,0.000153335891952,23000.3837929,1
1.14,1.39436177965,0.142185331346,0.142967447061,-0.00193006587043,-0.108468844107,-0.711227142409,-0.0725249848225,0.000463914675452,-0.08207372415,-0.384785302522,-0.0392371811497,-0.000413071173776,0.00011930148647,17895.2229705,1
1.15,0.916067583748,0.0934128967332,0.154560353808,-0.000439437527369,-0.113744840129,-0.344901325847,-0.0351701473844,-0.000650737630242,-0.0831929811665,-0.111925701646,-0.0114132452617,-0.00124188024972,7.90408379718e-05,11856.1256958,1
1.16,0.38042999533,0.0387930634141,0.161073534308,0.00114207964813,-0.115182473298,0.0537270934583,0.00547863882756,-0.00179884254589,-0.0814000502596,0.179293090693,0.0182828071454,-0.0020671432322,3.37316818071e-05,5059.75227106,1
1.17,-0.195090820225,-0.0198937272387,0.162019207574,0.00276114036264,-0.112525113653,0.47137154969,0.0480665211555,-0.00294059675768,-0.0766096741245,0.479037613504,0.0488482421116,-0.00285921755716,-1.51941809644e-05,-2279.12714466,1
1.18,-0.790693605242,-0.0806283088763,0.157096278261,0.00436044030922,-0.105656585822,0.89333325872,0.0910946407509,-0.00403433523481,-0.0688431720973,0.776650202723,0.079196280353,-0.00358814622564,-6.60934323933e-05,-9914.01485899,1
1.19,-1.3848961669,-0.141220107468,0.146210513288,0.00588068803297,-0.0946128002902,1.30400088672,0.132971084593,-0.00503799926512,-0.0582330154142,1.0610156683,0.108193487919,-0.00422475012685,-0.000117164185218,-17574.6277827,1
1.2,-1.95529037666,-0.199384129816,0.129487627891,0.00726274370268,-0.0795880664501,1.68741032053,0.172067966179,-0.00591069418007,-0.0450233800329,1.32096353813,0.134700793659,-0.00474174583931,-0.000166507716605,-24976.1574908,1
1.21,-2.47936618245,-0.252824989416,0.107278459188,0.00844984961187,-0.0609355833952,2.02784506298,0.206782648813,-0.00661428085365,-0.0295664627163,1.54569173166,0.157616691904,-0.00511484746832,-0.000212196949337,-31829.5424006,1
1.22,-2.93537499853,-0.299324947717,0.080155683204,0.00938987037893,-0.0391618125076,2.31045527431,0.235600870258,-0.00711494106018,-0.0123145023566,1.72519603597,0.175921036844,-0.00532380972117,-0.000252349279882,-37852.3919823,1
1.23,-3.3032000758,-0.3368326672,0.0489018422146,0.0100374569128,-0.0149146651582,2.52187176451,0.257159352532,-0.00738465497089,0.00619238594058,1.85068882972,0.188717740484,-0.00535336968095,-0.000285201072594,-42780.160889,1
1.24,-3.56519988692,-0.36354921272,0.0144887818449,0.0103560475319,0.0110343192162,2.65079041186,0.270305396018,-0.00740252963022,0.0253422878992,1.91499019587,0.195274655042,-0.00519404667461,-0.000309180955575,-46377.1433363,1
1.25,-3.70699029346,-0.37800781036,-0.0219510608112,0.0103196223271,0.03781338398,2.68850261062,0.274150970068,-0.00715592025737,0.0444710371106,1.91287492114,0.195058957048,-0.00484276323968,-0.000322978977753,-48446.8466629,1
1.26,-3.71813235439,-0.379143984377,-0.0591607390521,0.00991413296565,0.0644788953234,2.62934846662,0.268118926098,-0.0066412916549,0.0628846362124,1.84135991018,0.187766455434,-0.00430325540559,-0.000325608725911,-48841.3088866,1
1.27,-3.59269509209,-0.366352943369,-0.0958011494503,0.00913853954024,0.0900477287452,2.47107155807,0.251979173119,-0.00586477475807,0.079883818524,1.69991823116,0.173343418105,-0.00358624718404,-0.000316459657675,-47468.9486512,1
1.28,-3.32966630305,-0.339531471303,-0.130498268016,0.00800539852298,0.113532622187,2.21505711217,0.225872964995,-0.00484238321644,0.0947899016785,1.49060831544,0.151999746645,-0.00270937210633,-0.000295337179979,-44300.5769968,1
1.29,-2.93318948081,-0.299102086932,-0.161893636963,0.00654096101795,0.133979253653,1.86643932905,0.190323844438,-0.0035998665575,0.106970998561,1.21810968826,0.124212619831,-0.00169683359608,-0.000262488385794,-39373.2578691,1
1.3,-2.41261095133,-0.246017850268,-0.18869627964,0.00478475781913,0.150503681401,1.43406818905,0.146234258289,-0.00217218955328,0.115867597736,0.889659917481,0.0907200641892,-0.000578805612587,-0.000218611843588,-32791.7765383,1
1.31,-1.78232820047,-0.181746896287,-0.209734096131,0.00278866667308,0.16232871413,0.93033124782,0.0948673856842,-0.000602641433108,0.121016508915,0.514891117941,0.0525042820883,0.000609415005313,-0.000164850398414,-24727.5597621,1
1.32,-1.06143785409,-0.108236538889,-0.22400273894,0.00061547693306,0.168817761655,0.370831470265,0.0378142862511,0.00105840695558,0.122072190997,0.105568208123,0.0107649613398,0.0018284831001,-0.000102766571141,-15414.9856711,1
1.33,-0.273189575128,-0.0278575838974,-0.230709991679,-0.00166301327178,0.169504756221,-0.226072131046,-0.023052941733,0.00275506559637,0.118824541363,-0.324764963367,-0.0331168098553,0.00303627572094,-3.43008103103e-05,-5145.12154654,1
1.34,0.555740031142,0.0566697119956,-0.229313775557,-0.003968312918,0.164118831217,-0.839848626863,-0.085640726126,0.00442776126757,0.111212324623,-0.761221673949,-0.0776230082596,0.00418931893664,3.8286465873e-05,5742.96988095,1
1.35,1.39613187283,0.142365830618,-0.219552087342,-0.00621789468151,0.152602596104,-1.44848626784,-0.14770449316,0.00601528852381,0.0993315542722,-1.18807703512,-0.121150141498,0.00524432370261,0.000112487428462,16873.1142692,1
1.36,2.21723861456,0.22609541633,-0.201463423955,-0.00832810415513,0.135123049744,-2.02926787291,-0.206927735048,0.00745700658348,0.0834383079149,-1.58932463573,-0.162066009874,0.00615977751125,0.000185631756069,27844.7634103,1
1.37,2.98789408247,0.304680403856,-0.1753965655,-0.0102172206991,0.112074422926,-2.55960368513,-0.261006937652,0.00869510466499,0.0639456503583,-1.94926575566,-0.198769789445,0.00689753432944,0.000254981103784,38247.1655676,1
1.38,3.67767831356,0.375018820246,-0.142008960062,-0.0118085594783,0.0840725264459,-3.01789163019,-0.307739302431,0.0096768526527,0.0414145523787,-2.25310979795,-0.229753259059,0.00742434314563,0.000317829836883,47674.4755324,1
1.39,4.25809522968,0.43420487421,-0.102253367203,-0.0130334987204,0.0519404938036,-3.38437274168,-0.345109975545,0.0103567513133,0.0165389187442,-2.48756336345,-0.253660869252,0.00771325547146,0.000371608378704,55741.2568055,1
1.4,4.70371798691,0.479645749253,-0.057352857962,-0.0138343149884,0.0166861359515,-3.64194853912,-0.371375397217,0.0106984968407,-0.00987493130683,-2.64138500511,-0.269346311443,0.00774485445026,0.000413985287732,62097.7931599,1
1.41,4.99325681886,0.509170493375,-0.00876472093812,-0.0141667125006,-0.0205285427617,-3.77692743718,-0.385139414293,0.0106766783769,-0.0369337632454,-2.70588319386,-0.27592329632,0.00750825281037,0.000442964088854,66444.613328,1
1.42,5.11050571918,0.521126553836,0.0418657307299,-0.0140019402573,-0.0584247961203,-3.77966885986,-0.385418961609,0.0102781343024,-0.0636871273872,-2.67533641418,-0.272808391671,0.00700181367069,0.000456970946168,68545.6419252,1
1.43,5.04512758885,0.514459839889,0.0927600354016,-0.0133284028133,-0.0956503840878,-3.64509660982,-0.37169641109,0.00950290335797,-0.089160293004,-2.54731656167,-0.259753999753,0.00623355697516,0.000454929482445,68239.4223668,1
1.44,4.79324243059,0.48877470192,0.14206834596,-0.0121526866243,-0.130827181792,-3.37305713043,-0.34395610432,0.00836471975006,-0.112389291769,-2.32289987647,-0.236869866516,0.00522122483547,0.000436319419604,65447.9129407,1
1.45,4.35778966264,0.444370877174,0.187935961154,-0.0104999435089,-0.162601495803,-2.96850347387,-0.302703112059,0.00689101690525,-0.132456826001,-2.00675342322,-0.20463190011,0.00399199095336,0.000401216226059,60182.4339088,1
1.46,3.74864343829,0.382255249069,0.228572255646,-0.00841359526102,-0.18969527258,-2.44149188336,-0.248962885732,0.00512242194923,-0.148527720954,-1.60708949532,-0.163877521409,0.00258181216638,0.000350309594764,52546.4392146,1
1.47,2.98246872811,0.304127171675,0.262319471767,-0.00595434803201,-0.210956287281,-1.80698470256,-0.18426115978,0.00311174168687,-0.15988257223,-1.13548512761,-0.115787259422,0.00103443355342,0.000284899319376,42734.8979065,1
1.48,2.08231553371,0.212337091026,0.287718761316,-0.00319853090914,-0.22540537501,-1.08446059379,-0.110584204983,0.00092246017196,-0.165948261967,-0.606568973694,-0.0618528216765,-0.000599928046419,0.000206867959287,31030.1938931,1
1.49,1.07695860012,0.109819214525,0.303570889218,-0.000235799175629,-0.232278814459,-0.297340509651,-0.0303202938467,-0.00137321284742,-0.166324091503,-0.0375829535563,-0.0038323947073,-0.00226618431977,0.000118630557656,17794.5836484,1
1.5,6.43530020874e-15,6.56217995823e-16,0.308989134747,0.00283373193545,-0.231064096094,0.527754766511,0.0538160091888,-0.00369668498361,-0.160802402553,0.552168894923,0.0563055574455,-0.00390620985806,2.30625674171e-05,3459.38511257,1
1.51,-1.11123841313,-0.113314782635,0.303442148168,0.00590283359011,-0.221527501301,1.36189270826,0.138874407495,-0.00596564139358,-0.149382730372,1.14196721814,0.116448248703,-0.00546085047524,-7.65919857332e-05,-11488.79786,1
1.52,-2.21699682876,-0.22607076104,0.286784835566,0.00886087949888,-0.203732179805,2.17483363862,0.221771312183,-0.00809693326434,-0.132278745733,1.71039846388,0.174412104427,-0.00687203680059,-0.000176829251672,-26524.3877509,1
1.53,-3.27649000264,-0.334108997735,0.259275742546,0.0115978042218,-0.178045732299,2.93611731793,0.299400643229,-0.0100095942297,-0.109917491051,2.23612546823,0.228021339421,-0.00808492829211,-0.000274007626056,-41101.1439084,1
1.54,-4.24940064194,-0.433318273003,0.221579875615,0.0140081630041,-0.145136672846,3.61619280207,0.368749042952,-0.0116278762576,-0.0829306909789,2.69868000719,0.275188775697,-0.00905000925432,-0.000364478931322,-54671.8396983,1
1.55,-5.09739930106,-0.519790071132,0.17475642216,0.0159951444846,-0.105959548605,4.18755000041,0.427011262807,-0.0128841923247,-0.0521382097589,3.07924812201,0.313995923379,-0.0097250577261,-0.000444724019479,-66708.6029218,1
1.56,-5.78563389187,-0.589970468189,0.120231387439,0.0174743849988,-0.0617289182299,4.6258100361,0.471701349196,-0.0137218531204,-0.0185240256652,3.36141840937,0.342769285064,-0.0100769103471,-0.000511487796118,-76723.1694178,1
1.57,-6.28413148531,-0.640803076005,0.0597557394828,0.0183774362433,-0.013882819132,4.91073179934,0.500755283338,-0.0140974892264,0.016794614055,3.53186397202,0.36014989543,-0.0100829515177,-0.000561908536769,-84286.2805154,1
1.58,-6.56905684628,-0.669857377013,-0.00464978142929,0.0186547468171,0.0359632285755,5.02709402076,0.512620927713,-0.0139830586655,0.0526039177051,3.580930365,0.365153275074,-0.0097322632318,-0.000593636431784,-89045.4647675,1
1.59,-6.62377608783,-0.67543718679,-0.0707614948474,0.018278032431,0.086070243754,4.96541574829,0.50633149427,-0.013367352209,0.0876349638743,3.50310461692,0.357217257363,-0.00902638265825,-0.000604936557346,-90740.4836019,1
1.6,-6.43967985893,-0.656664595854,-0.136229072665,0.017241928992,0.134636047364,4.72248319475,0.48155926792,-0.0122569250198,0.120608405667,3.29734417928,0.336235531938,-0.00797962755609,-0.000594771923225,-89215.7884838,1
1.61,-6.01672841248,-0.613535551129,-0.198658693622,0.015564846714,0.1798596944,4.30165737862,0.438646977166,-0.010676402575,0.150280899108,2.96724934404,0.302575226407,-0.00661896449525,-0.000562862880383,-84429.4320574,1
1.62,-5.36369047884,-0.546944214266,-0.255700131797,0.0132889710998,0.220007784215,3.71294459684,0.378614980329,-0.00866813071037,0.175491580262,2.52106811547,0.257077403137,-0.0049834111188,-0.000509719963955,-76457.9945933,1
