time_s,acc_base_m_s2,acc_middle_m_s2,acc_surface_m_s2,strain_base,stress_base_pa,strain_middle,stress_middle_pa
20.646,0.713306336481,-2.42429458899,-2.51952473128,0.000137960050777,13612.9566396,-9.11771939361e-05,-24442.7078516
20.648,0.680934821722,-2.36731880742,-2.5106933601,0.000144342336709,13805.7810278,-8.9034347143e-05,-23780.4951122
20.65,0.647405521388,-2.30710216878,-2.50308936157,0.000150108623569,13882.0477629,-8.67696124179e-05,-23096.5015998
20.652,0.612854021212,-2.2437390201,-2.49664668413,0.000155246590492,13842.9179969,-8.43865381321e-05,-22392.309719
20.654,0.577418400549,-2.17733734049,-2.49129476285,0.000159746247596,13689.9870905,-8.18891853573e-05,-21669.5922409
20.656,0.541238685976,-2.10801832259,-2.48695871752,0.000163599976916,13425.277608,-7.92821121215e-05,-20930.1054509
20.658,0.504456300325,-2.03591589639,-2.48355957004,0.000166802563279,13051.2305023,-7.65703555029e-05,-20175.6819325
20.66,0.467213509531,-1.96117619777,-2.48101448041,0.000169351214975,12570.6945309,-7.37594116403e-05,-19408.2230192
20.662,0.429652869736,-1.8839569839,-2.47923700065,0.000171245574161,11986.913951,-7.0855213747e-05,-18629.6909486
20.664,0.391916677044,-1.80442699817,-2.47813734549,0.000172487716945,11303.5145518,-6.78641082245e-05,-17842.1007512
20.666,0.354146422317,-1.72276528724,-2.47762267911,0.000173082143168,10524.4880866,-6.47928289798e-05,-17047.5119122
20.668,0.316482253376,-1.63916047351,-2.47759741678,0.000173035755943,9654.17517702,-6.16484700599e-05,-16248.0198415
20.67,0.279062446917,-1.55380998587,-2.4779635403,0.000172357831045,8697.24676646,-5.84384567225e-05,-15445.747189
20.672,0.242022892415,-1.46691925232,-2.47862092602,0.000171059976301,7658.68420787,-5.51705150704e-05,-14642.8350458
20.674,0.205496590213,-1.37870085796,-2.47946768429,0.000169156081174,6543.75807571,-5.18526403834e-05,-13841.4340671
20.676,0.169613165942,-1.28937367204,-2.48040050892,0.00016666225678,5358.00579831,-4.84930642859e-05,-13043.6955581
20.678,0.134498403306,-1.19916194784,-2.4813150354,0.000163596766603,4107.20821185,-4.51002208953e-05,-12251.7625616
20.68,0.100273797212,-1.10829439947,-2.48210620641,0.000159979948241,2797.36514179,-4.16827121001e-05,-11467.7609857
20.682,0.0670561291003,-1.01700325958,-2.48266864324,0.000155834126531,1434.67012193,-3.82492721196e-05,-10693.7908112
20.684,0.0349570662303,-0.925523322091,-2.48289702159,0.000151183518456,25.484364892,-3.48087315023e-05,-9931.91741817
20.686,0.00408278656563,-0.8340909742,-2.4826864503,0.000146054130271,-1480.84942697,-3.13699807195e-05,-9184.1630679
20.688,-0.0256860327211,-0.742943221919,-2.48193285148,0.0001404736473,-3022.91868357,-2.79419335159e-05,-8452.49857895
20.69,-0.054058518416,-0.652316713393,-2.48053334048,0.000134471316925,-4592.72878725,-2.45334901769e-05,-7738.83523336
20.692,-0.0809109597175,-0.562446764305,-2.47838660421,0.000128077825279,-6183.24748911,-2.11535008743e-05,-7064.91957427
20.694,-0.106161625609,-0.474252865687,-2.47539327625,0.000121325168208,-7787.41083561,-1.78365474666e-05,-6420.89313906
20.696,-0.129735777192,-0.38736758605,-2.47145630719,0.000114246517086,-9398.15228148,-1.4568810935e-05,-5780.86586671
20.698,-0.151565863684,-0.3019224038,-2.4664813287,0.000106876080081,-11008.4316911,-1.1355236154e-05,-5162.90723373
20.7,-0.171591684775,-0.218135569731,-2.4603770099,9.92489594982e-05,-12611.2640995,-8.2040314886e-06,-4571.16648539
20.702,-0.189760518846,-0.136219319538,-2.45305540443,9.14010058417e-05,-14199.7481053,-5.12317907723e-06,-4007.02780795
20.704,-0.206027216679,-0.0563790082264,-2.44443228685,8.33686692499e-05,-15767.0937698,-2.12040227715e-06,-3249.54680251
20.706,-0.220354260461,0.0177568100362,-2.43442747703,7.51888489639e-05,-17306.6498996,1.0851383911e-06,-1893.13218504
20.708,-0.232711788044,0.0806992937779,-2.42296515101,6.68987415053e-05,-18811.9305914,4.93162350865e-06,-656.184703298
20.71,-0.243077582583,0.141427138358,-2.40997413724,5.85356882391e-05,-20276.6409233,8.64276956632e-06,-54.1689835073
20.712,-0.251437027835,0.19979800405,-2.39538819675,5.01370229997e-05,-21694.7016803,1.22098780253e-05,508.01585076
20.714,-0.257783029547,0.255678501127,-2.37914628623,4.17399204566e-05,-23060.2730053,1.56247972911e-05,1024.64256876
20.716,-0.262115903545,0.308944718572,-2.36119280279,3.33812458918e-05,-24367.7768729,1.88799550238e-05,1494.42638127
20.718,-0.264443231254,0.359482711116,-2.34147780943,2.50974070532e-05,-25611.9182901,2.19683879015e-05,1916.78788504
20.72,-0.26477968355,0.407188942554,-2.31995724026,1.69242087377e-05,-26787.7051305,2.48837687116e-05,2291.32914388
20.722,-0.263146813984,0.451970683452,-2.29659308449,8.89671074262e-06,-27890.4665194,2.76204306554e-05,2617.83467672
20.724,-0.259572822553,0.493746361599,-2.27135354856,1.04908981049e-06,-27211.5702105,3.01733887644e-05,2896.27165575
20.726,-0.254092291322,0.532445863759,-2.24421319553,-4.16952350792e-06,-25842.2430559,3.25383583408e-05,3126.78931565
20.728,-0.24674589335,0.568010787484,-2.21515306127,-8.84811309907e-06,-26114.6810968,3.47117703462e-05,3309.71757856
20.73,-0.237580076457,0.600394642007,-2.1841607468,-1.33520828421e-05,-26602.7870022,3.66907836782e-05,3445.56490289
20.732,-0.226646723513,0.629562997441,-2.15123048651,-1.76628409993e-05,-27033.2594689,3.8473294288e-05,3535.01536771
20.734,-0.214002791019,0.655493581742,-2.11636319175,-2.17627412042e-05,-27404.5489626,4.00579411064e-05,3578.92500782
20.736,-0.199709927839,0.678176325155,-2.07956646977,-2.5635147226e-05,-27715.3615652,4.14441087594e-05,3578.31741782
20.738,-0.183834076058,0.697613352065,-2.04085461778,-2.92644928812e-05,-27964.6618949,4.26319270707e-05,3534.37864705
20.74,-0.166445055971,0.713818920444,-2.0002485921,-3.263633684e-05,-28174.0104654,4.36222673604e-05,3448.4514102
20.742,-0.147616137323,0.726819309289,-1.95777595257,-3.57690744988e-05,-28328.1488382,4.44167355676e-05,3322.02864156
20.744,-0.127423598954,0.736652654718,-1.91347078239,-3.86223062363e-05,-28396.1236682,4.50176622328e-05,3156.74642374
20.746,-0.105946279043,0.743368735582,-1.86737358364,-4.11800545903e-05,-28397.0070398,4.54280893967e-05,2954.37632454
20.748,-0.083265118203,0.747028709706,-1.81953114893,-4.34327154301e-05,-28334.634653,4.5651754482e-05,2716.81717823
20.75,-0.0594626976966,0.747704802072,-1.76999640962,-4.53720084768e-05,-28209.5143735,4.56930712377e-05,2446.0863498
20.752,-0.0346227750421,0.745479946502,-1.71882826127,-4.69909978379e-05,-28022.4018181,4.55571078418e-05,2144.3105234
20.754,-0.00882981931726,0.74044738256,-1.66609136695,-4.82841063515e-05,-27774.2939721,4.52495622676e-05,1813.71605776
20.756,0.0176789593919,0.732710209642,-1.61185593925,-4.92471236989e-05,-27466.421737,4.47767350337e-05,1456.61895368
20.758,0.0448893305752,0.722380900364,-1.55619750173,-4.98772082752e-05,-27100.2414471,4.41454994667e-05,1075.41448009
20.76,0.0727936761291,0.70958077559,-1.49919663091,-5.01728828359e-05,-26677.4253976,4.33632696194e-05,672.5665068
20.762,0.101309962076,0.694439443552,-1.4409386798,-5.01340239652e-05,-26199.851434,4.24379659948e-05,250.596593155
20.764,0.130357678794,0.677094205735,-1.38151348389,-4.97618454418e-05,-25669.5916526,4.13779792393e-05,-186.120867209
20.766,0.159858257003,0.657689432281,-1.32101505114,-4.90588756046e-05,-25088.9002708,4.01921319727e-05,-634.245967628
20.768,0.189735468918,0.636375909856,-1.25954123678,-4.80289288486e-05,-24460.2007248,3.88896389356e-05,-1093.58507788
20.77,0.219915812646,0.613310165,-1.19719340463,-4.66770714077e-05,-23786.0720599,3.74800656389e-05,-1561.52347614
20.772,0.250328877974,0.588653766111,-1.13407607597,-4.5009581609e-05,-23069.2346793,3.59732857068e-05,-2035.44519907
20.774,0.28090769179,0.562572607282,-1.07029656758,-4.30339048054e-05,-22312.5355205,3.43794371117e-05,-2512.74423436
20.776,0.311589041497,0.535236177316,-1.00596462032,-4.075860322e-05,-21518.9327314,3.27088775027e-05,-2990.83559863
20.778,0.342313774872,0.506816817268,-0.941192019674,-3.81933009582e-05,-20691.4799212,3.0972138833e-05,-3467.16625047
20.78,0.373027074947,0.477488969926,-0.876092209939,-3.53486244644e-05,-19844.2361297,2.91798814955e-05,-3939.22578919
20.782,0.40367870862,0.447428424686,-0.811367264584,-3.22516272305e-05,-18973.4632091,2.73428481753e-05,-4404.55689119
20.784,0.434223247814,0.41681156125,-0.74662180489,-2.8901271073e-05,-18067.7436693,2.54718176319e-05,-4860.76543707
20.786,0.464620262171,0.385814595607,-0.681891400874,-2.53086686274e-05,-17139.4675766,2.35775586204e-05,-5305.53028387
20.788,0.494834482361,0.354612831733,-0.617290333408,-2.1487730806e-05,-16193.3747526,2.16707841614e-05,-5736.6126391
20.79,0.524835933289,0.323379922386,-0.55293257963,-1.74530161354e-05,-15232.7390708,1.9762106368e-05,-6151.86499482
20.792,0.554600036565,0.292287142357,-0.488931428263,-1.32196509496e-05,-14260.8145577,1.78619920329e-05,-6549.23958208
20.794,0.58410768182,0.261502677446,-0.425399099302,-8.80324746063e-06,-13280.8190784,1.59807191773e-05,-6926.79630868
20.796,0.61334526654,0.231190932362,-0.362446369543,-4.21982010207e-06,-12085.6975694,1.41283347555e-05,-7282.71014538
20.798,0.6423047043,0.201511860654,-0.300182205427,8.12302853243e-07,-9059.62104697,1.23146137066e-05,-7615.2779286
20.8,0.670983401392,0.172620319656,-0.238713404588,8.50138813564e-06,-5778.22719191,1.05490195345e-05,-7922.92455009
20.802,0.699384202013,0.144665453328,-0.178144247497,1.63759325748e-05,-4228.20512612,8.84066659229e-06,-8204.20850738
20.804,0.727515302346,0.117790105715,-0.118576160523,2.44094545719e-05,-2689.12643925,7.19828423813e-06,-8457.82679146
20.806,0.755390133987,0.0921302676111,-0.060107391676,3.25755161941e-05,-1165.22263892,5.63018302068e-06,-8682.61909162
20.808,0.783027217344,0.0678145588626,-0.00283270025655,4.08478580582e-05,302.844510008,4.1442230416e-06,-8877.57130036
20.81,0.810449985784,0.0449637485463,0.0552041832477,4.91658159411e-05,1685.62471523,2.74778463339e-06,-9041.81830469
20.812,0.837686581423,0.023690315108,0.111925359569,5.7519883779e-05,3062.57839432,1.44774147882e-06,-9174.64605351
20.814,0.86476962362,0.00409804833419,0.167135964751,6.59024800342e-05,4422.61095324,2.5043628709e-07,-9103.81154396
20.816,0.891735951349,-0.0163689128062,0.220754976422,7.42895236903e-05,5751.23916443,-6.1563126207e-07,-8923.54337262
20.818,0.918626340762,-0.0354067428079,0.272706351121,8.26577439891e-05,7045.92587582,-1.33163992128e-06,-8898.5555746
20.82,0.945485199379,-0.0521332101603,0.322919237593,9.09847943869e-05,8304.43236569,-1.96071873232e-06,-8900.80473596
20.822,0.972360238446,-0.0664696269612,0.37132816895,9.92493611678e-05,9524.82807922,-2.49990826025e-06,-8889.92249273
20.824,0.999302125117,-0.078724627809,0.417873233097,0.000107431266201,10705.498755,-2.96081618541e-06,-8859.41622226
20.826,1.02636411622,-0.0885074016865,0.46250022089,0.000115511563356,11845.1529043,-3.32874419017e-06,-8802.54393722
20.828,1.05360167544,-0.0960057006615,0.505160751643,0.000123472628133,12942.8266148,-3.61075358908e-06,-8723.9187343
20.83,1.08107207588,-0.100934183964,0.545812375643,0.000131298240064,13997.8866564,-3.79611277767e-06,-8614.01527871
20.832,1.10883398995,-0.103233584301,0.584418653475,0.000138973657539,15010.0318767,-3.88259272584e-06,-8480.38200855
20.834,1.13694706869,-0.102895853119,0.620949212043,0.000146485684662,15979.2928821,-3.8698907293e-06,-8324.78569978
20.836,1.16547151267,-0.0999249618738,0.655379777264,0.000153822729865,16906.0300053,-3.75815615363e-06,-8147.95041807
20.838,1.19446763654,-0.0943367015912,0.687692183541,0.000160974855987,17790.9295731,-3.54798289587e-06,-7950.68489379
20.84,1.22399542956,-0.0861584265164,0.717874360193,0.000167933821596,18634.9984923,-3.24039974325e-06,-7733.8771981
20.842,1.25411411421,-0.0754287432885,0.745920295128,0.000174693113365,19439.5571822,-2.8368586831e-06,-7498.48905866
20.844,1.28488170522,-0.0621971473373,0.771829976153,0.000181247969349,20206.2308875,-2.33922122782e-06,-7245.54984355
20.846,1.31635457114,-0.0465236084391,0.795609310388,0.000187595393083,20936.9394162,-1.74974282768e-06,-6976.15024345
20.848,1.34858700085,-0.028478107612,0.81727002236,0.000193734158408,21633.8853519,-1.0710554536e-06,-6691.43568343
20.85,1.38163077706,-0.00814012775104,0.836829531439,0.000199664805046,22299.5407984,-3.06148440042e-07,-6241.5486877
20.852,1.41553475903,0.0120698089649,0.854310809355,0.000205389624934,22936.6327216,7.37599436747e-07,-5628.13967201
20.854,1.45034447675,0.0327276530804,0.869742218627,0.000210912639392,23548.1269592,2.0000232438e-06,-5102.44880667
20.856,1.48610173852,0.055063943373,0.88315733281,0.000216239567256,24137.2109774,3.36501876169e-06,-4648.07315112
20.858,1.52284425411,0.0789851785395,0.894594739527,0.000221377784117,24707.2754561,4.82687202186e-06,-4181.42516271
20.86,1.56060527533,0.10439252752,0.90409782735,0.000226336272894,25261.8947937,6.37954334844e-06,-3704.30860207
20.862,1.59941325603,0.13118243741,0.911714557624,0.000231125565958,25804.8066257,8.01670450839e-06,-3218.53255293
20.864,1.6392915332,0.159247261651,0.917497222406,0.000235757679118,26339.8904545,9.73177710089e-06,-2725.90120342
20.866,1.68025803102,0.188475905376,0.921502189744,0.000240246037778,26871.1454962,1.15179719952e-05,-2228.203694
20.868,1.72232498928,0.218754484719,0.923789637552,0.000244605395622,27402.6678494,1.33683296217e-05,-1727.20408158
20.87,1.76549871783,0.249966996817,0.924423277401,0.000248851746246,27938.6270985,1.52757609166e-05,-1224.63146887
20.872,1.80977937829,0.281995997219,0.92347006955,0.000253002228138,28483.2424625,1.72330887189e-05,-722.17034726
20.874,1.85516079441,0.314723281345,0.920999930601,0.000257075023494,29040.7586066,1.92330894155e-05,-221.451200174
20.876,1.90163029195,0.348030566647,0.917085435167,0.000261089251346,29615.4212329,2.12685346284e-05,278.636686381
20.878,1.94916856936,0.381800172131,0.911435523527,0.00026506485553,30211.4525675,2.33322327414e-05,776.022155493
20.88,1.99774959982,0.41591569188,0.904445560619,0.000269022488031,30833.0268656,2.54170700594e-05,1267.12698578
20.882,2.04734056551,0.450262659293,0.896244422721,0.000272983388283,31484.2460497,2.75160514013e-05,1750.61102582
20.884,2.09790182448,0.484729198766,0.886913424612,0.000276969258993,32169.1156031,2.96223399246e-05,2225.23058386
20.886,2.14938691067,0.519206661628,0.876535001002,0.00028100213911,32891.5208327,3.17292959884e-05,2689.84542369
20.888,2.20174256716,0.553590243205,0.86519239729,0.000285104274545,33655.203619,3.38305148625e-05,3143.42521169
20.89,2.25490881285,0.587779577984,0.852969364141,0.000289297987271,34463.7397655,3.59198630991e-05,3574.66689455
20.892,2.30881904234,0.621460909463,0.839949857235,0.000293605543449,35320.5170591,3.79781666894e-05,3984.59644587
20.894,2.36340015888,0.654645086216,0.826217743506,0.000298049021207,36228.7141485,4.00060886021e-05,4389.49540741
20.896,2.41857273997,0.687357544183,0.811856515129,0.00030265017873,37191.2803447,4.20051832556e-05,4785.56977671
20.898,2.47425123503,0.719522102006,0.796949012474,0.000307430323296,38210.9164429,4.39707951226e-05,5167.28220291
20.9,2.53034419439,0.751069548238,0.781577157199,0.000312410181902,39290.0566618,4.58986946146e-05,5534.37426116
20.902,2.5867545289,0.781938043271,0.76582169659,0.000317609774112,40430.8517883,4.77851026443e-05,5886.72408354
20.904,2.64337979899,0.812073482048,0.749761960178,0.000323048287747,41635.1536143,4.96267127918e-05,6224.34747201
20.906,2.70011253212,0.84142981576,0.733475629621,0.000328743958032,42904.5007411,5.14207109631e-05,6547.39829141
20.908,2.75684056737,0.869969330901,0.717038522742,0.000334713950798,44240.1058264,5.3164792444e-05,6856.16813935
20.91,2.81344742572,0.8976628843,0.700524392558,0.000340974250299,45633.7718089,5.48571762628e-05,7151.08529387
20.912,2.86981270443,0.924490092897,0.683671181059,0.000347526174898,47092.0162196,5.64966167881e-05,7432.7129425
20.914,2.92581249408,0.950439477321,0.666846646766,0.000354395008666,48627.4824595,5.80824125029e-05,7701.74670044
20.916,2.98131981621,0.975508558475,0.650171928858,0.000361594763313,50232.2376499,5.96144119068e-05,7959.01142843
20.918,3.03620508002,0.99970390661,0.633711896701,0.000369135729106,51904.2754657,6.10930165151e-05,8205.45736454
20.92,3.09033655588,1.02304114257,0.617528507017,0.00037702653821,53642.6743232,6.2519180935e-05,8442.15558736
20.922,3.14358086389,1.04554489114,0.601680702883,0.000385274090934,55446.1416318,6.38944100142e-05,8670.29283103
20.924,3.19580347512,1.0672486866,0.586224331525,0.000393883489931,57313.0143185,6.52207530701e-05,8891.16567601
20.926,3.24686922352,1.08819483093,0.571212081034,0.000402857982704,59241.2611159,6.65007952236e-05,9106.17414216
20.928,3.29664282623,1.1084342052,0.556693436021,0.00041219891271,61228.4866088,6.77376458733e-05,9316.81471376
20.93,3.34498940997,1.128026035,0.542714652144,0.000421905679332,63271.9370273,6.89349243612e-05,9524.67282884
20.932,3.39177504121,1.14703761098,0.529318749356,0.00043197570695,65368.5077653,7.0096742893e-05,9731.41486763
20.934,3.43686725775,1.16554396567,0.516545523591,0.000442404423273,67514.7525951,7.12276867907e-05,9938.77967741
20.936,3.48013559949,1.18362750818,0.504431576572,0.00045318524709,69706.8945428,7.23327921666e-05,10148.5696735
20.938,3.52145213575,1.20137761835,0.493010363263,0.00046430958553,71940.8383782,7.34175211216e-05,10362.641558
20.94,3.56069198713,1.21889020224,0.482312256477,0.000475766840867,74212.1846686,7.44877345812e-05,10582.8966993
20.942,3.59773383925,1.23626721101,0.472364627993,0.000487544426903,76516.245336,7.55496628951e-05,10811.2712187
20.944,3.63246044632,1.25361612551,0.463191945511,0.000499627794857,78848.0606522,7.6609874337e-05,11049.7258295
20.946,3.66475912209,1.27104940881,0.454815884668,0.000512000468714,81202.4175976,7.76752416497e-05,11300.2354769
20.948,3.69452221605,1.28868392935,0.447255455258,0.000524644089869,83573.8695041,7.87529067935e-05,11564.7788285
20.95,3.72164757274,1.30664035736,0.440527140767,0.000537538470932,85956.7568974,7.98502440608e-05,11845.3276637
20.952,3.74603897193,1.32504253742,0.434645050216,0.000550661658449,88345.229446,8.09748217311e-05,12143.8362131
20.954,3.76760654787,1.34401684002,0.429621081288,0.000563990004304,90733.2689204,8.21343624457e-05,12462.2304987
20.956,3.78626718557,1.36369149526,0.425465093652,0.0005774982455,93114.7130611,8.33367024878e-05,12796.0378055
20.958,3.80194489217,1.38406220513,0.422185091325,0.00059115959198,95483.28025,8.45815792024e-05,13150.9736415
