time,base_acceleration,integrated_base_velocity
1.644000000000000128e+01,-8.454413038111683321e-01,-6.648403740903671144e-01
1.644999999999999929e+01,-7.804270765415912692e-01,-6.726286066758775384e-01
1.646000000000000085e+01,-7.156748234842416068e-01,-6.797680068597558023e-01
1.646999999999999886e+01,-6.512528696872568190e-01,-6.862615360093601291e-01
1.648000000000000043e+01,-5.872274192669628690e-01,-6.921128281378802205e-01
1.649000000000000199e+01,-5.236624929629893899e-01,-6.973261683827789437e-01
1.650000000000000000e+01,-4.606198711605724583e-01,-7.019064708871439739e-01
1.651000000000000156e+01,-3.981590423987526606e-01,-7.058592561386892728e-01
1.651999999999999957e+01,-3.363371573716893437e-01,-7.091906278212889436e-01
1.653000000000000114e+01,-2.752089884182673529e-01,-7.119072492339872937e-01
1.653999999999999915e+01,-2.148268944852365081e-01,-7.140163193322525137e-01
1.655000000000000071e+01,-1.552407915367250979e-01,-7.155255484461106041e-01
1.655999999999999872e+01,-9.649812837366589235e-02,-7.164431337294104862e-01
1.657000000000000028e+01,-3.864386781461703890e-02,-7.167777343941000856e-01
1.658000000000000185e+01,1.827952681937894397e-02,-7.165384467828243009e-01
1.658999999999999986e+01,7.423209998465019055e-02,-7.157347793325523622e-01
1.660000000000000142e+01,1.291764070371623774e-01,-7.143766274811911288e-01
1.660999999999999943e+01,1.830775122844574554e-01,-7.124742485683315252e-01
1.662000000000000099e+01,2.359029820644220621e-01,-7.100382367803347305e-01
1.662999999999999901e+01,2.876228729557848141e-01,-7.070794981889824138e-01
1.664000000000000057e+01,3.382097152349956559e-01,-7.036092259317759945e-01
1.664999999999999858e+01,3.876384917011304054e-01,-6.996388755808442550e-01
1.666000000000000014e+01,4.358866119994520005e-01,-6.951801407460886928e-01
1.667000000000000171e+01,4.829338825805802315e-01,-6.902449289569360102e-01
1.667999999999999972e+01,5.287624724402260057e-01,-6.848453378655812163e-01
1.669000000000000128e+01,5.733568747905302132e-01,-6.789936318131745141e-01
1.669999999999999929e+01,6.167038648203302387e-01,-6.727022187988697111e-01
1.671000000000000085e+01,6.587924537080045440e-01,-6.659836278899750051e-01
1.671999999999999886e+01,6.996138390551625008e-01,-6.588504871099085669e-01
1.673000000000000043e+01,7.391613519153459322e-01,-6.513155018388028239e-01
1.674000000000000199e+01,7.774304005955539054e-01,-6.433914337599951905e-01
1.675000000000000000e+01,8.144184114133512509e-01,-6.350910803837004348e-01
1.676000000000000156e+01,8.501247665954121402e-01,-6.264272551774031639e-01
1.676999999999999957e+01,8.845507395067695455e-01,-6.174127683306421810e-01
1.678000000000000114e+01,9.176994274031216037e-01,-6.080604081798394178e-01
1.678999999999999915e+01,9.495756819002441063e-01,-5.983829233170726569e-01
1.680000000000000071e+01,9.801860373573205720e-01,-5.883930054045312108e-01
1.680999999999999872e+01,1.009538637371571568e+00,-5.781032727146367955e-01
1.682000000000000028e+01,1.037643159583399921e+00,-5.675262544136083775e-01
1.683000000000000185e+01,1.064510738991213401e+00,-5.566743756044816305e-01
1.683999999999999986e+01,1.090153889975685075e+00,-5.455599431433973967e-01
1.685000000000000142e+01,1.114586427232767463e+00,-5.341951322411014891e-01
1.685999999999999943e+01,1.137823385813936383e+00,-5.225919738596184194e-01
1.687000000000000099e+01,1.159880940471463617e+00,-5.107623429119374503e-01
1.687999999999999901e+01,1.180776324504460462e+00,-4.987179472708082040e-01
1.689000000000000057e+01,1.200527748300054043e+00,-4.864703175905318311e-01
1.689999999999999858e+01,1.219154317761265816e+00,-4.740307979439758457e-01
1.691000000000000014e+01,1.236675952810960766e+00,-4.614105372748608103e-01
1.692000000000000171e+01,1.253113306157736417e+00,-4.486204816637634485e-01
1.692999999999999972e+01,1.268487682506567182e+00,-4.356713674041926554e-01
1.694000000000000128e+01,1.282820958393077859e+00,-4.225737148834403101e-01
1.694999999999999929e+01,1.296135502816197160e+00,-4.093378232611447620e-01
1.696000000000000085e+01,1.308454098839773039e+00,-3.959737659366109330e-01
1.696999999999999886e+01,1.319799866328652982e+00,-3.824913867945195500e-01
1.698000000000000043e+01,1.330196185980071277e+00,-3.689002972167219063e-01
1.699000000000000199e+01,1.339666624805586181e+00,-3.552098738465395700e-01
1.700000000000000000e+01,1.348234863213519930e+00,-3.414292570901950041e-01
1.701000000000000156e+01,1.355924623835816689e+00,-3.275673503386942187e-01
1.701999999999999957e+01,1.362759602237296974e+00,-3.136328198920794730e-01
1.703000000000000114e+01,1.368763399639073342e+00,-2.996340955664434924e-01
1.703999999999999915e+01,1.373959457781237958e+00,-2.855793719630927985e-01
1.705000000000000071e+01,1.378370996043498664e+00,-2.714766103777149775e-01
1.705999999999999872e+01,1.382020950935441306e+00,-2.573335413265711580e-01
1.707000000000000028e+01,1.384931918061196754e+00,-2.431576676653339764e-01
1.708000000000000185e+01,1.387126096656155383e+00,-2.289562682754930911e-01
1.708999999999999986e+01,1.388625236786097616e+00,-2.147364022920327242e-01
1.710000000000000142e+01,1.389450589291890026e+00,-2.005049138453885993e-01
1.710999999999999943e+01,1.389622858555208396e+00,-1.862684372899040541e-01
1.712000000000000099e+01,1.389162158153595783e+00,-1.720334028901060464e-01
1.712999999999999901e+01,1.388087969465292559e+00,-1.578060429357625027e-01
1.714000000000000057e+01,1.386419103276896436e+00,-1.435923982557973932e-01
1.715000000000000213e+01,1.384173664439163787e+00,-1.293983251009629409e-01
1.716000000000000014e+01,1.381369019608808202e+00,-1.152295023644739347e-01
1.717000000000000171e+01,1.378021768106343359e+00,-1.010914391096440212e-01
1.717999999999999972e+01,1.374147715912634737e+00,-8.698948237329995337e-02
1.719000000000000128e+01,1.369761852819216585e+00,-7.292882521338672763e-02
1.719999999999999929e+01,1.364878332739969835e+00,-5.891451496934163590e-02
1.721000000000000085e+01,1.359510457184319066e+00,-4.495146170346608905e-02
1.721999999999999886e+01,1.353670661884960325e+00,-3.104444679187057243e-02
1.723000000000000043e+01,1.347370506565741977e+00,-1.719813163336292305e-02
1.724000000000000199e+01,1.340620667828394730e+00,-3.417066445138172703e-03
1.725000000000000000e+01,1.333430935129763739e+00,1.029430088590177483e-02
1.726000000000000156e+01,1.325810209814475726e+00,2.393161592687687023e-02
1.726999999999999957e+01,1.317766507161302059e+00,3.749060882800503425e-02
1.728000000000000114e+01,1.309306961394957725e+00,5.096708548704032005e-02
1.728999999999999915e+01,1.300437833608903304e+00,6.435691877830884700e-02
1.730000000000000071e+01,1.291164522538524650e+00,7.765603987530000918e-02
1.730999999999999872e+01,1.281491578118227892e+00,9.086042969483298926e-02
1.732000000000000028e+01,1.271422717750285258e+00,1.039661104904296418e-01
1.733000000000000185e+01,1.260960845207868886e+00,1.169691376214742617e-01
1.733999999999999986e+01,1.250108072089417988e+00,1.298655915242100667e-01
1.735000000000000142e+01,1.238865741736569603e+00,1.426515699095939338e-01
1.735999999999999943e+01,1.227234455523154466e+00,1.553231802121419758e-01
1.737000000000000099e+01,1.215214101418238712e+00,1.678765323131028442e-01
1.737999999999999901e+01,1.202803884722079886e+00,1.803077315600538078e-01
1.739000000000000057e+01,1.190002360869783615e+00,1.926128721042670855e-01
1.740000000000000213e+01,1.176807470193994121e+00,2.047880305758396635e-01
1.741000000000000014e+01,1.163216574534326142e+00,2.168292601157307820e-01
1.742000000000000171e+01,1.149226495578322016e+00,2.287325847825478209e-01
1.742999999999999972e+01,1.134833554815902090e+00,2.404939943507685141e-01
1.744000000000000128e+01,1.120033614986528647e+00,2.521094395160344281e-01
1.744999999999999929e+01,1.104822122896436554e+00,2.635748275216988068e-01
1.746000000000000085e+01,1.089194153480944394e+00,2.748860182198393787e-01
1.746999999999999886e+01,1.073144454985575535e+00,2.860388205784216709e-01
1.748000000000000043e+01,1.056667495138007951e+00,2.970289896452932288e-01
1.749000000000000199e+01,1.039757508182155732e+00,3.078522239781476544e-01
1.750000000000000000e+01,1.022408542644621221e+00,3.185041635485313383e-01
1.751000000000000156e+01,1.004614509703412040e+00,3.289803881265250807e-01
1.751999999999999957e+01,9.863692320287125170e-01,3.392764161514355004e-01
1.753000000000000114e+01,9.676664929652787350e-01,3.493877040926589572e-01
1.753999999999999915e+01,9.485000859268541973e-01,3.593096463033695898e-01
1.755000000000000071e+01,9.288638638731452346e-01,3.690375753686230276e-01
1.755999999999999872e+01,9.087517887412879247e-01,3.785667629479452234e-01
1.757000000000000028e+01,8.881579807045536512e-01,3.878924211114277987e-01
1.758000000000000185e+01,8.670767671327972437e-01,3.970097041668678717e-01
1.758999999999999986e+01,8.455027311306135829e-01,4.059137109744350158e-01
1.760000000000000142e+01,8.234307595312486683e-01,4.145994877439975745e-01
1.760999999999999943e+01,8.008560902266541603e-01,4.230620313090373563e-01
1.762000000000000099e+01,7.777743587161083383e-01,4.312962928700043719e-01
1.762999999999999901e+01,7.541816437590735944e-01,4.392971821986306202e-01
1.764000000000000057e+01,7.300745120202201122e-01,4.470595722937801275e-01
1.765000000000000213e+01,7.054500615982739475e-01,4.545783044781257498e-01
1.766000000000000014e+01,6.803059643331010875e-01,4.618481939240330347e-01
1.767000000000000171e+01,6.546405067893079632e-01,4.688640355958980654e-01
1.767999999999999972e+01,6.284526298182591120e-01,4.756206105951865104e-01
1.769000000000000128e+01,6.017419666040524362e-01,4.821126928935510203e-01
1.769999999999999929e+01,5.745088791034085318e-01,4.883350564383390213e-01
1.771000000000000085e+01,5.467544927931324850e-01,4.942824826140744809e-01
1.771999999999999886e+01,5.184807296437252688e-01,4.999497680425095680e-01
1.773000000000000043e+01,4.896903392414753142e-01,5.053317327031883188e-01
1.774000000000000199e+01,4.603869279866952269e-01,5.104232283555818483e-01
1.775000000000000000e+01,4.305749862998116129e-01,5.152191472432653407e-01
1.776000000000000156e+01,4.002599137722118172e-01,5.197144310598781347e-01
1.776999999999999957e+01,3.694480422036328093e-01,5.239040801560084226e-01
1.778000000000000114e+01,3.381466564724942003e-01,5.277831629656415391e-01
1.778999999999999915e+01,3.063640131911622433e-01,5.313468256302109616e-01
1.780000000000000071e+01,2.741093571026631537e-01,5.345903017979325433e-01
1.780999999999999872e+01,2.413929351810395474e-01,5.375089225756024547e-01
1.782000000000000028e+01,2.082260084021818614e-01,5.400981266097708566e-01
1.783000000000000185e+01,1.746208611577610981e-01,5.423534702738228575e-01
1.783999999999999986e+01,1.405908082895326316e-01,5.442706379373108971e-01
1.785000000000000142e+01,1.061501997268514685e-01,5.458454522936448949e-01
1.785999999999999943e+01,7.131442271554000456e-02,5.470738847221084944e-01
1.787000000000000099e+01,3.609990163089626947e-02,5.479520656600926909e-01
1.787999999999999901e+01,5.240953735992093243e-04,5.484762949613670724e-01
1.789000000000000057e+01,-3.539450764845319952e-02,5.486430522162446533e-01
1.790000000000000213e+01,-7.163639694346990439e-02,5.484490070095370262e-01
1.791000000000000014e+01,-1.081810497510122815e-01,5.478910290923165727e-01
1.792000000000000171e+01,-1.450069432305483019e-01,5.469661984436604563e-01
1.792999999999999972e+01,-1.820915689998319209e-01,5.456718151987607346e-01
1.794000000000000128e+01,-2.194114499952721786e-01,5.440054094200369450e-01
1.794999999999999929e+01,-2.569421596210670344e-01,5.419647506882075971e-01
1.796000000000000085e+01,-2.946583431500933159e-01,5.395478574906032998e-01
1.796999999999999886e+01,-3.325337413342595028e-01,5.367530063844339061e-01
1.798000000000000043e+01,-3.705412161784806813e-01,5.335787409131216297e-01
1.799000000000000199e+01,-4.086527788274292305e-01,5.300238802543434380e-01
1.800000000000000000e+01,-4.468396195108130797e-01,5.260875275789049788e-01
1.801000000000000156e+01,-4.850721394885919580e-01,5.217690781001591560e-01
1.801999999999999957e+01,-5.233199849336429565e-01,5.170682267943008670e-01
1.803000000000000114e+01,-5.615520826863384940e-01,5.119849757724520556e-01
1.803999999999999915e+01,-5.997366778111299368e-01,5.065196412862176256e-01
1.805000000000000071e+01,-6.378413728828746798e-01,5.006728603489986051e-01
1.805999999999999872e+01,-6.758331689265624220e-01,4.944455969562046027e-01
1.807000000000000028e+01,-7.136785079319869496e-01,4.878391478881627386e-01
1.808000000000000185e+01,-7.513433168613277147e-01,4.808551480804470479e-01
1.808999999999999986e+01,-7.887930530656630523e-01,4.734955755470653394e-01
1.810000000000000142e+01,-8.259927510235920423e-01,4.657627558428698578e-01
1.810999999999999943e+01,-8.629070703129020359e-01,4.576593660524408413e-01
1.812000000000000099e+01,-8.995003447246112671e-01,4.491884382935038555e-01
1.812999999999999901e+01,-9.357366324261420232e-01,4.403533627240038273e-01
1.814000000000000057e+01,-9.715797670795494057e-01,4.311578900427258665e-01
1.815000000000000213e+01,-1.006993409818425889e+00,4.216061334744862776e-01
1.816000000000000014e+01,-1.041941101986593843e+00,4.117025702317150815e-01
1.817000000000000171e+01,-1.076386318540142994e+00,4.014520424453317249e-01
1.817999999999999972e+01,-1.110292522013534899e+00,3.908597575588174111e-01
1.819000000000000128e+01,-1.143623216950235388e+00,3.799312881802487385e-01
1.819999999999999929e+01,-1.176342004697188415e+00,3.686725713882658129e-01
1.821000000000000085e+01,-1.208412638462897704e+00,3.570899074887154967e-01
1.821999999999999886e+01,-1.239799078538086796e+00,3.451899582199648986e-01
1.823000000000000043e+01,-1.270465547578680798e+00,3.329797444056309397e-01
1.824000000000000199e+01,-1.300376585850530731e+00,3.204666430547348233e-01
1.825000000000000000e+01,-1.329497106336295253e+00,3.076583839100551776e-01
1.826000000000000156e+01,-1.357792449605281782e+00,2.945630454465971715e-01
1.826999999999999957e+01,-1.385228438347823499e+00,2.811890503230861094e-01
1.828000000000000114e+01,-1.411771431477211181e+00,2.675451602902108594e-01
1.828999999999999915e+01,-1.437388377702791153e+00,2.536404705605655452e-01
1.830000000000000071e+01,-1.462046868479862205e+00,2.394844036459018999e-01
1.830999999999999872e+01,-1.485715190242917316e+00,2.250867026685428041e-01
1.832000000000000028e+01,-1.508362375831064917e+00,2.104574241544225344e-01
1.833000000000000185e+01,-1.529958255015742452e+00,1.956069303164381101e-01
1.833999999999999986e+01,-1.550473504043373474e+00,1.805458808373973656e-01
1.835000000000000142e+01,-1.569879694107396695e+00,1.652852241628931518e-01
1.835999999999999943e+01,-1.588149338666463350e+00,1.498361883152788399e-01
1.837000000000000099e+01,-1.605255939528253961e+00,1.342102712405546239e-01
1.837999999999999901e+01,-1.621174031620518541e+00,1.184192307010658585e-01
1.839000000000000057e+01,-1.635879226374042261e+00,1.024750737273424361e-01
1.840000000000000213e+01,-1.649348253644647322e+00,8.639004564349839210e-02
1.841000000000000014e+01,-1.661559002104559646e+00,7.017661868100744105e-02
1.842000000000000171e+01,-1.672490558036296093e+00,5.384748019655261064e-02
1.842999999999999972e+01,-1.682123242465294766e+00,3.741552051029972681e-02
1.844000000000000128e+01,-1.690438646570916248e+00,2.089382038136800013e-02
1.844999999999999929e+01,-1.697419665318419035e+00,4.295638138176571807e-03
1.846000000000000085e+01,-1.703050529258166357e+00,-1.236560351845705785e-02
1.846999999999999886e+01,-1.707316834441451547e+00,-2.907633102069984155e-02
1.848000000000000043e+01,-1.710205570406055919e+00,-4.582283372868822813e-02
1.849000000000000199e+01,-1.711705146188000626e+00,-6.259127799540920023e-02
1.850000000000000000e+01,-1.711805414319643504e+00,-7.936772148169213281e-02
1.851000000000000156e+01,-1.710497692777861900e+00,-9.613812770093033144e-02
1.851999999999999957e+01,-1.707774784849690697e+00,-1.128883807728128241e-01
1.853000000000000114e+01,-1.703630996886513316e+00,-1.296043003652445069e-01
1.853999999999999915e+01,-1.698062153921568118e+00,-1.462716568030296704e-01
1.855000000000000071e+01,-1.691065613129263845e+00,-1.628761863220345996e-01
1.855999999999999872e+01,-1.682640275108517436e+00,-1.794036064469682890e-01
1.857000000000000028e+01,-1.672786592976001963e+00,-1.958396314711415842e-01
1.858000000000000185e+01,-1.661506579259027561e+00,-2.121699880160673457e-01
1.858999999999999986e+01,-1.648803810581260798e+00,-2.283804306490135883e-01
1.860000000000000142e+01,-1.634683430138391458e+00,-2.444567575363625345e-01
