time,input_base_ax,input_base_vx,base_vx,base_ax,base_xdisp,middle_vx,middle_ax,middle_xdisp,surface_vx,surface_ax,surface_xdisp,base_strain,base_shear_stress,middle_strain,middle_shear_stress
7.92000000001,4.4268535452,0.594344172738,0.608387804136,4.96948245037,-0.122810835225,0.599138026181,4.70442261096,-0.123989894533,0.608643370727,4.81385800935,-0.12443458989,-0.000171681897471,-85840.9789218,-9.8096056232e-05,-48941.5201999
7.94000000001,3.82140408161,0.677600394179,0.693392637036,4.25024164497,-0.11002826707,0.682818239279,4.18401065487,-0.111043941835,0.692800695534,4.20786624036,-0.111432108608,-0.000149315393044,-74657.728095,-7.78703408901e-05,-39018.1558624
7.96000000001,3.14988786291,0.748069122919,0.762117009395,3.43621861796,-0.0957078810301,0.754744050431,3.59629055761,-0.0965429719176,0.763430800727,3.53150525961,-0.0968675294468,-0.000124105860693,-62052.9486898,-5.62728022039e-05,-28425.7506606
7.98000000001,2.42698533591,0.804574855077,0.813804654175,2.584382239,-0.0801183099299,0.813537989303,2.93969694359,-0.080760207097,0.819560901168,2.80650502208,-0.0810147447377,-9.64627434191e-05,-48231.3680193,-3.55932785528e-05,-18263.2141598
8.00000000001,1.66797602544,0.846242135013,0.848766174977,1.74807604009,-0.0635487541179,0.857899111497,2.21805610967,-0.0639894009875,0.860570881471,2.05049901514,-0.064168282554,-6.69646561949e-05,-33482.3058077,-1.76253544457e-05,-9388.53164929
8.02000000001,0.888382252859,0.87250396636,0.86807962499,0.965672500649,-0.0463027846406,0.886662165131,1.43815268172,-0.0465381078657,0.886182636565,1.28058775469,-0.0466370810993,-3.62507050808e-05,-18125.3232269,-3.30468124532e-06,-2248.66524318
8.04000000001,0.103623283882,0.883103191178,0.87319423284,0.255730392483,-0.0286922147156,0.898976899984,0.615736742641,-0.0287216817422,0.896301436383,0.505939990923,-0.028738191563,-5.06375791554e-06,-2531.85244201,7.46806756191e-06,3207.31812831
8.06000000001,-0.671312046891,0.878087127291,0.86548466701,-0.385478291475,-0.0110309141384,0.894400231306,-0.228833433886,-0.0108573464975,0.891048249979,-0.262659320215,-0.0107911365836,2.58063918267e-05,12903.2170417,1.5692813738e-05,7458.60281224
8.08000000001,-1.42216706981,0.857795906181,0.845925024552,-0.977982122921,0.00637116617765,0.873073224004,-1.06635036508,0.00674152430778,0.870673434976,-1.01874075014,0.00688806436272,5.55419780228e-05,27771.0055764,2.29373463526e-05,11255.2864184
8.10000000001,-2.13568724637,0.822845086931,0.814902862299,-1.55110811265,0.0232137576718,0.835722625479,-1.86752992625,0.0237712930494,0.835670562695,-1.75014361409,0.0239931846877,8.33921236734e-05,41696.0710136,3.09047410757e-05,15407.2573879
8.12000000001,-2.79985339921,0.774103232756,0.772264428069,-2.13192171152,0.0392116741376,0.783661927923,-2.60303487781,0.0399438106471,0.786707517095,-2.44815228002,0.0402338609996,0.000108788095625,54394.0419864,4.09499721723e-05,20555.8767847
8.14000000001,-3.40407447499,0.712665223728,0.717530743501,-2.73668422838,0.0540996287145,0.718598850596,-3.25315386638,0.05499128068,0.724710780364,-3.09983683654,0.0553410325242,0.000131360704694,65680.3264822,5.37245531672e-05,27001.58298
8.16000000001,-3.93933738609,0.6398221412,0.650269416264,-3.36306636189,0.0676365022057,0.642488432051,-3.80552092727,0.0686704319041,0.650787120024,-3.69618301698,0.0690707302603,0.000150962733172,75481.3259775,6.89111245529e-05,34580.0791971
8.18000000001,-4.39831275486,0.557028595679,0.57048334181,-3.98930372271,0.0796088121074,0.557305930243,-4.25912509042,0.080765557411,0.566315383055,-4.22358684849,0.0812074299348,0.000167524847844,83762.3835746,8.52844392383e-05,42690.1850595
8.20000000001,-4.77541662468,0.465868380984,0.478949119864,-4.57671109729,0.089833688653,0.464938039951,-4.61839451458,0.0910916707417,0.472901508446,-4.67069373047,0.0915663914525,0.000181078058155,90539.0038613,0.000100918651569,50396.0096497
8.22000000001,-5.06682937026,0.368019324422,0.377381327556,-5.07838961541,0.0981609870884,0.36706283208,-4.8937603936,0.0994968080744,0.372406878482,-5.02473149818,0.0999965047593,0.000191630451215,95815.220765,0.000113717756646,56682.7835994
8.24000000001,-5.27047410569,0.265218167273,0.268393951804,-5.44936878761,0.10447491053,0.265134267488,-5.09642822959,0.105864294913,0.266830198061,-5.27883402107,0.106381670851,0.000199261807906,99630.9144051,0.000121880719828,60682.5044569
8.26000000001,-5.38595782523,0.159226254354,0.155242186935,-5.65758824348,0.108694669708,0.160392069762,-5.23710988629,0.110113273776,0.158217718323,-5.43062398693,0.110641882443,0.000203979413395,101989.724956,0.000124407266739,61918.247304
8.28000000001,-5.41447929849,0.0517967386908,0.0414208162428,-5.69106853461,0.110774691272,0.0539634282012,-5.32143207807,0.112198856453,0.0485473152373,-5.48352015429,0.112732269737,0.000205793051748,102896.548865,0.000121251462748,60376.5228682
8.30000000001,-5.35870836348,-0.0553560795825,-0.0697996623467,-5.56102392949,0.110703956309,-0.0529961424446,-5.3479785323,0.112110898174,-0.060339762359,-5.44435387983,0.112642559341,0.00020457796165,102289.008686,0.000113385188973,56537.7261728
8.32000000001,-5.22264170794,-0.160584758481,-0.175789221584,-5.2994779619,0.108505065308,-0.15917897372,-5.30914156377,0.10987324337,-0.166746121861,-5.3203179751,0.110395671041,0.000200238895528,100119.476781,0.000102504822997,51230.0967243
8.34000000001,-5.01144049892,-0.262333646746,-0.274825141757,-4.95179600865,0.104232595018,-0.263041197233,-5.1931111757,0.105542063622,-0.269171187494,-5.12125328166,0.106047205553,0.000192694429908,96347.2343976,9.07112150349e-05,45476.4714355
8.36000000001,-4.73125531473,-0.35916043522,-0.366158341176,-4.56665997095,0.0979712142485,-0.362850683219,-4.99047429927,0.099204267684,-0.36628879601,-4.8558804258,0.0996835299615,0.000182059478825,91029.737371,7.99670270458e-05,40228.316396
8.38000000001,-4.38904376023,-0.449754127083,-0.449856619133,-4.18491389784,0.0898331594165,-0.456761812297,-4.69555645392,0.0909745349734,-0.457010177281,-4.53606906357,0.0914196370418,0.000168570060316,84285.0036008,7.16841375416e-05,36169.0748926
8.40000000001,-3.99238591823,-0.532949332508,-0.526485600915,-3.83144908915,0.0799555237102,-0.542997855429,-4.31180215661,0.080992287877,-0.540380996236,-4.16854094778,0.0813955557349,0.000152621553997,76310.7356709,6.63325904857e-05,33520.4912475
8.42000000001,-3.54930242476,-0.607736892878,-0.596676240926,-3.50953200055,0.0684971626531,-0.619957265364,-3.84797049678,0.0694182018713,-0.615592724307,-3.76058640355,0.0697732182029,0.000134659137577,67329.5286136,6.33824318601e-05,32018.9389397
8.44000000001,-3.06807947238,-0.673270930747,-0.66073013913,-3.20269491018,0.055635548881,-0.686395528735,-3.32191316854,0.0564313061708,-0.681844945567,-3.31261106303,0.0567331969897,0.000115194380228,57597.1624243,6.14562277936e-05,30987.1551654
8.46000000001,-2.55710446921,-0.728872502161,-0.71832628619,-2.879807353,0.041563459464,-0.741481956139,-2.75432137023,0.0422260012986,-0.738418620951,-2.82868376918,0.0424718484105,9.47637045299e-05,47381.8390605,5.87571537713e-05,29547.7420172
8.48000000001,-2.02471543388,-0.774030096088,-0.768448421749,-2.50610677797,0.0264856034468,-0.784903928538,-2.17109861994,0.0270089124012,-0.784628197882,-2.31047884657,0.0271978633939,7.38935562036e-05,36946.7768046,5.35547230904e-05,26857.5648354
8.50000000001,-1.47906651638,-0.808397280463,-0.809493253229,-2.05224157402,0.0106152265572,-0.816777170477,-1.59366209696,0.0109953615293,-0.819961438146,-1.76666201318,0.0111282835176,5.30358045886e-05,26517.9127911,4.46388451866e-05,22333.1351969
8.52000000001,-0.928011324629,-0.831787835051,-0.839594761426,-1.50507540987,-0.00582928360264,-0.837574476153,-1.0398652838,-0.00559436456782,-0.844032396137,-1.20354789955,-0.0055154043659,3.24655310341e-05,16232.7908481,3.16488713935e-05,15807.6636402
8.54000000001,-0.379005033005,-0.844168737871,-0.857019300534,-0.871226955394,-0.0226275280301,-0.8478909553,-0.515823957365,-0.0225381069096,-0.856668965157,-0.631828451032,-0.022510802518,1.23213806432e-05,6160.7297366,1.51702564688e-05,7578.81974826
8.56000000001,0.160974426097,-0.845651384653,-0.860595969343,-0.178833440423,-0.039560128119,-0.848316167595,-0.0212606147389,-0.0396147368435,-0.857860033105,-0.0595533973971,-0.0396368844128,-7.39451396797e-06,-3697.21373462,-3.32455918212e-06,-1623.35382742
8.58000000001,0.685486413096,-0.836481420469,-0.850009965384,0.529300197923,-0.0564113775097,-0.839270109917,0.452302883894,-0.056606401835,-0.847841685672,0.500917371667,-0.0566764377159,-2.66501390959e-05,-13325.039178,-2.18285398905e-05,-10808.5663118
8.60000000001,1.18866975943,-0.817027550511,-0.825951124569,1.20294204076,-0.0729718753074,-0.821006840142,0.913163488763,-0.0733014326651,-0.827068080374,1.0386802649,-0.0734180593988,-4.54159635324e-05,-22707.9765515,-3.82143220564e-05,-18930.7248271
8.62000000001,1.66526843714,-0.787769674349,-0.790010108526,1.79705080214,-0.0890407435842,-0.793609368818,1.3698735662,-0.0894967960537,-0.796226868685,1.54206058443,-0.0896591827516,-6.35554828259e-05,-31777.7610268,-5.08216617227e-05,-25176.5921342
8.64000000001,2.11064247168,-0.749286656766,-0.744400659369,2.2804724579,-0.104427817567,-0.75709291067,1.82582290743,-0.105000902847,-0.756145504575,2.00406820553,-0.105208029469,-8.09396788995e-05,-40469.8727771,-5.87965095979e-05,-29131.8041755
8.66000000001,2.52076613919,-0.702244010186,-0.691528000283,2.64363295427,-0.118955328214,-0.711501209811,2.27958504294,-0.119635084761,-0.707708485805,2.42185093852,-0.119885754438,-9.73305108578e-05,-48665.2903725,-6.23470176103e-05,-30907.2113985
8.68000000001,2.8922156785,-0.64738172087,-0.6335507077,2.89886462916,-0.132459547474,-0.657055755582,2.72227271145,-0.133235155549,-0.651790710542,2.79588876314,-0.13352706184,-0.000112471305854,-56235.6834794,-6.25705635391e-05,-31051.0866296
8.70000000001,3.22214883576,-0.585502405467,-0.572011465458,3.0769621121,-0.14479200426,-0.594286216333,3.13847696247,-0.145652112163,-0.589222155829,3.12842773566,-0.145981776813,-0.000125989229687,-62994.6394644,-6.12254173344e-05,-30436.5123926
8.72000000001,3.50827855226,-0.51745993808,-0.507644739768,3.21833628454,-0.155820765405,-0.524096000618,3.50951078577,-0.156753667469,-0.520822719217,3.41997183062,-0.157115886578,-0.000137567475833,-68783.7527113,-6.02055866573e-05,-29998.9199021
8.74000000001,3.74884300846,-0.444148642696,-0.440400463551,3.36221381084,-0.165431346449,-0.447761833291,3.81670836632,-0.166425179902,-0.447368228003,3.67272456066,-0.166813664254,-0.000146943060947,-73471.5271303,-6.11567823178e-05,-30548.6792865
8.76000000001,3.94257406172,-0.3664931032,-0.369660402757,3.53700303972,-0.173527586291,-0.366790207017,4.04858131373,-0.174570788994,-0.369635459478,3.88663842628,-0.174978453988,-0.000154053135659,-77026.5400375,-6.50034157169e-05,-32535.4357752
8.78000000001,4.0886658723,-0.285438604822,-0.294619627877,3.75203874401,-0.180032119661,-0.28278353037,4.20033383234,-0.181113432597,-0.288355951677,4.06397539007,-0.181533353735,-0.000158949126511,-79474.5154112,-7.17648365474e-05,-35960.6191241
8.80000000001,4.18674521631,-0.201942187873,-0.21470200218,3.99588128483,-0.184886761201,-0.197230160276,4.27766850473,-0.185994954932,-0.204319710414,4.20181206316,-0.186420654478,-0.000161800962739,-80900.4295038,-8.04639911865e-05,-40330.978182
8.82000000001,4.23684465064,-0.116964267929,-0.129954174848,4.23739136664,-0.188052610419,-0.111429244778,4.2900457749,-0.189175956632,-0.118363981376,4.29778645189,-0.189601897854,-0.000162791087333,-81395.5061474,-8.94055299498e-05,-44799.9662634
8.84000000001,4.23937933803,-0.0314607569047,-0.0412463670292,4.43539039094,-0.189510078254,-0.0263598500524,4.25346973631,-0.190636186887,-0.0314842955373,4.34398429195,-0.191057861214,-0.000162123126179,-81061.5494594,-9.65829986655e-05,-48367.9115476
8.86000000001,4.19512797687,0.053624393093,0.0496928821632,4.54696245963,-0.189258708939,0.0572800969879,4.18199735202,-0.190374770731,0.0552566466969,4.33704711172,-0.190788804379,-0.00015999566385,-79997.839812,-0.000100224335959,-50155.8249783
8.88000000001,4.10521792367,0.137366306542,0.140502067407,4.5404592622,-0.187316804288,0.139091836356,4.09058696839,-0.188410040308,0.140717083001,4.27302181524,-0.188814046385,-0.000156570408734,-78285.2262749,-9.92343457099e-05,-49624.0082457
